Case ID,Closeness Centrality,Eigenvector Centrality,Betweenness Centrality
118095,0.198036998,0.000727239,2.07E-06
118096,0.228828973,0.004496308,0.000106312
118097,0.22909023,0.019509178,5.37E-05
118098,0.225486066,0.006998533,6.84E-05
118099,0.200352621,0.000963778,5.36E-06
118100,0.213869811,0.004207543,2.20E-05
118101,0.210696247,0.001535835,1.26E-05
118102,0.20406312,0.006871003,3.76E-06
118103,0.190731833,0.001899818,4.87E-07
118104,0.220510527,0.0029674,1.78E-05
118105,0.20428363,0.00044452,5.36E-06
118106,0.222457715,0.003770858,3.71E-05
118107,0.218749732,0.005176728,0.000112229
118108,0.180850222,6.68E-05,6.94E-07
118109,0.215753895,0.005410763,4.92E-05
118110,0.18173675,4.45E-05,1.00E-07
118111,0.246839964,0.01277979,0.00076706
118112,0.211855366,0.002169401,9.01E-06
118113,0.221030423,0.003811599,5.21E-05
118114,0.188288948,0.000220296,9.00E-07
118115,0.235415928,0.008610189,0.000141404
118116,0.21292618,0.001760566,1.85E-05
118117,0.212993589,0.001247086,4.96E-05
118118,0.214967197,0.001728369,7.59E-06
118119,0.210672961,0.000895179,6.77E-05
118120,0.217224982,0.001226156,3.55E-05
118121,0.215982055,0.001302323,7.43E-05
118122,0.176873218,2.78E-05,2.77E-08
118123,0.205589045,0.001105772,4.32E-06
118124,0.225195265,0.003319222,9.04E-05
118125,0.21081664,0.003120243,1.38E-06
118126,0.215001546,0.000811531,1.81E-05
118127,0.183167255,4.12E-05,5.86E-07
118128,0.217082739,0.000900245,0.000253509
118129,0.213029294,0.004983066,1.47E-05
118130,0.213727933,0.000725256,6.03E-05
118131,0.21544299,0.006446388,2.14E-05
118132,0.209814988,0.000587494,9.01E-05
118133,0.241844915,0.013222939,0.000576322
2346358,0,0,0
118135,0.235590499,0.005034014,0.000494484
118136,0.231145889,0.008926682,0.000314848
118137,0.211610386,0.002596605,4.48E-06
118138,0.192898363,0.000146972,3.13E-06
118139,0.226724215,0.023686934,4.07E-05
118140,0.23376793,0.015129969,8.83E-05
118141,0.199907884,0.001585876,4.64E-06
118142,0.213394961,0.001118742,3.21E-05
118143,0.218357161,0.001284789,8.23E-05
118144,0.241911414,0.028868509,0.000392891
118145,0.211001379,0.003540174,1.93E-06
118146,0.235178733,0.010430811,0.000111196
118147,0.226989695,0.026612871,3.42E-05
118148,0.247754305,0.012695191,0.000354564
118149,0.230721571,0.00371699,0.000173018
118150,0.208184238,0.000825165,2.09E-05
118151,0.22883813,0.003211395,0.000201386
118152,0.21326763,0.001874495,5.15E-06
118153,0.217402531,0.002104135,1.58E-05
118154,0.198006141,0.000949665,4.12E-07
118155,0.228593437,0.004291937,5.76E-05
118156,0.21109874,0.002363826,7.00E-06
118157,0.201407536,0.000424606,2.47E-05
118158,0.230203785,0.00263892,0.000161766
118159,0.202130103,0.000267,2.27E-05
118161,0.230363748,0.001462577,0.00021704
118162,0.203937587,0.001186216,2.20E-06
118163,0.203819473,0.001659469,3.08E-06
118164,0.20305235,0.003376059,2.48E-06
118165,0.213546365,0.002168805,8.57E-05
118166,0.21113771,0.000471354,3.62E-05
118167,0.218768561,0.004760077,5.16E-05
118168,0.217704617,0.00226643,4.51E-05
118169,0.192366283,7.14E-05,7.15E-06
118170,0.190022009,0.000135802,0
118171,0.144566795,1.44E-06,0
118172,0.217276565,0.000882548,7.37E-05
118173,0.205881406,0.000261577,1.01E-05
118174,0.20701986,0.001131427,1.01E-05
118175,0.198766625,0.000283187,1.69E-06
118176,0.231759468,0.010129973,0.000251335
118177,0.209645769,0.00045195,2.99E-05
118178,0.207051716,0.00122365,7.81E-06
118179,0.19732292,0.000132459,4.62E-05
118180,0.192570332,0.0016785,4.29E-07
118181,0.208921987,0.001137603,2.81E-05
118182,0.18641235,8.47E-05,1.05E-06
118183,0.200291221,0.000359028,9.84E-06
118184,0.204420549,0.002180311,7.06E-06
118185,0.144566795,1.44E-06,0
118186,0.195157959,0.000144056,1.67E-06
118187,0.191702084,0.000101317,7.25E-06
118188,0.235702166,0.008905496,0.000462991
118189,0.223134756,0.006403072,3.33E-05
118190,0.20555579,0.000869634,2.95E-06
118191,0.208912447,0.001778018,6.28E-05
118192,0.216657127,0.000846939,6.09E-05
118193,0.199653139,0.000378838,1.03E-06
118194,0.227230964,0.002805093,0.00010131
118195,0.197790417,0.000264658,1.01E-06
118196,0.211722027,0.002999315,1.85E-06
118197,0.204590584,0.000241355,3.26E-05
118198,0.235113467,0.015520332,0.000197141
118199,0.218015854,0.001372009,1.20E-05
118200,0.189106161,0.000404524,1.14E-08
118201,0.20709483,0.000434216,0.000108076
118202,0.223437715,0.003937341,0.000271557
118203,0.229644505,0.007462736,0.000115244
118205,0.22176112,0.005950535,9.63E-05
118206,0.204338376,0.001257355,4.15E-06
118207,0.212159931,0.000646188,3.17E-05
118208,0.214755288,0.015851703,3.54E-06
118209,0.192035221,0.00037941,1.83E-06
118210,0.208941071,0.000806172,5.47E-06
118211,0.220789347,0.002581489,7.34E-06
118212,0.217309591,0.001204988,1.80E-05
118213,0.212360833,0.000522627,0.000206331
118214,0.229780608,0.013759857,0.000100349
118215,0.209334964,0.001765025,7.67E-06
118216,0.182868536,8.42E-05,2.23E-07
118217,0.227348402,0.007335117,3.61E-05
118218,0.206660759,0.000230146,4.42E-05
118219,0.212150093,0.000444731,7.09E-05
118220,0.170264235,9.91E-06,0
118221,0.197387623,0.001532544,1.65E-06
118222,0.198590611,0.00020623,2.46E-06
118223,0.195523279,0.0001274,5.14E-06
118224,0.209053733,0.001228238,4.36E-05
118225,0.184269472,0.000144857,4.87E-07
118226,0.226636608,0.003215803,9.27E-05
118227,0.216918053,0.002165004,4.80E-05
118228,0.22741621,0.003867577,0.000191179
118229,0.206492859,0.000438854,9.18E-05
118230,0.239700927,0.004646064,0.000840005
118231,0.187566393,0.000125157,5.21E-06
118232,0.222954244,0.002498226,2.61E-05
118233,0.190248008,0.000118855,5.10E-06
118234,0.212022278,0.00180605,6.88E-05
118235,0.213925814,0.006931758,8.32E-06
118236,0.228139743,0.002551134,0.000148483
118237,0.215672526,0.003458917,0.000133372
118238,0.247555891,0.012945363,0.000363374
118239,0.237821878,0.006523763,0.000259545
118240,0.228691709,0.031534741,5.09E-05
118241,0.221400525,0.00232748,9.67E-05
118242,0.234215527,0.010182851,0.000257082
118243,0.223538156,0.00588702,6.97E-05
118244,0.204698603,0.000415297,1.86E-05
118245,0.204903969,0.000787418,1.21E-05
118246,0.197161347,0.000385333,1.12E-06
118247,0.200240375,0.00029049,5.59E-05
118248,0.199154263,0.000351523,2.50E-06
118249,0.210320423,0.00439204,1.07E-05
118250,0.206407149,0.00409947,9.48E-06
118251,0.198808085,0.000612129,7.07E-07
118252,0.203585467,0.000616069,7.52E-06
118253,0.204720587,0.000456592,1.40E-05
118254,0.211009164,0.011480426,2.37E-05
118255,0.205118944,0.001319291,3.55E-06
118256,0.197110379,0.000152593,4.86E-05
118257,0.219572841,0.004206857,4.27E-05
118258,0.205203587,0.000579265,2.43E-06
118259,0.231246368,0.00481042,6.99E-05
118260,0.223640874,0.001586244,0.000131878
118261,0.203797682,0.000657202,2.87E-05
118262,0.198944681,0.000279899,1.78E-06
118263,0.214222321,0.001837978,5.54E-05
118264,0.223986874,0.003591937,5.66E-05
118265,0.211020844,0.000776629,1.31E-05
118266,0.190973873,0.000336488,1.02E-06
118267,0.20686073,0.000625939,4.89E-06
118268,0.225361663,0.005403748,1.85E-05
118269,0.212759822,0.001223359,8.04E-06
118270,0.20531594,0.000402892,1.68E-05
118271,0.19195948,0.000286906,1.93E-06
118272,0.220366073,0.001570329,3.31E-05
118273,0.22403733,0.003164664,0.000155006
118274,0.224147096,0.005221268,6.85E-05
118275,0.18638501,0.000128285,3.64E-06
118276,0.213594221,0.003661983,3.91E-06
107094,0.190988223,0.000738184,1.50E-05
118278,0.216366125,0.005124473,2.89E-05
118279,0.194055324,0.000100636,8.10E-07
118280,0.200368416,0.000710825,1.33E-05
118281,0.20011775,0.000310409,5.93E-06
118282,0,0,0
118284,0.209759193,0.00086257,1.21E-05
118285,0.207216772,0.000301664,8.39E-05
118286,0.230368388,0.011672182,3.78E-05
118287,0.21086328,0.005506365,1.38E-05
118288,0.221167195,0.002002288,4.07E-05
118289,0.221301996,0.006250421,3.30E-05
118290,0.224074639,0.004519508,4.16E-05
118291,0.243500277,0.009523028,0.000647011
118293,0.216220917,0.002627875,8.81E-05
118294,0.182285633,7.54E-05,7.86E-07
118295,0.21947172,0.002164434,2.79E-05
118296,0.221554922,0.004774119,0.000105617
118297,0.187280761,3.62E-05,3.38E-06
118298,0.224413176,0.005706042,0.000296571
118299,0.23751814,0.02497239,0.000138817
118300,0.213759889,0.002526201,6.89E-05
118302,0.217855975,0.000815499,0.000169811
118303,0.21374391,0.011353119,8.69E-06
118304,0.207269345,0.000695215,2.92E-05
118305,0.213508494,0.000540348,7.07E-05
118306,0.180957523,5.89E-05,8.08E-07
118307,0.224278958,0.005374753,0.000187941
118308,0.212195357,0.000640856,2.45E-06
118309,0.227395863,0.004935548,0.000231763
118310,0.218739273,0.001179091,7.72E-05
118311,0.210200596,0.000883735,2.08E-05
118313,0.221475552,0.002136618,7.53E-05
118314,0.193075834,0.000191626,2.02E-06
118315,0.230584352,0.005821762,0.000104569
118316,0.234460395,0.00623495,0.000271765
118317,0.242108567,0.007771074,0.000214337
118318,0.248845876,0.012341885,0.000405726
118319,0.219558089,0.00086429,0.000145651
118320,0.195908425,0.000879803,0
118321,0.215264574,0.01259282,1.04E-05
118322,0.18023748,2.55E-05,1.22E-06
118323,0.238367091,0.009897288,0.00010401
118324,0.215605443,0.001849409,8.27E-05
118326,0.190195807,0.001875911,3.59E-06
118327,0.214575996,0.001475857,5.95E-06
118328,0.214276503,0.00376561,2.49E-05
118329,0.231272086,0.008153372,0.000100584
118330,0.192807312,0.000820281,4.60E-06
118331,0.200725338,0.000441432,5.36E-06
118332,0.222416618,0.007994605,0.000102877
118333,0.207653184,0.001809292,1.43E-05
118334,0.223627755,0.005144977,5.63E-05
118335,0.232614982,0.043585225,9.84E-05
118336,0.155061412,1.07E-06,3.22E-07
118337,0.198249824,0.00020402,2.08E-05
118338,0.189153073,0.000223537,4.88E-06
118339,0.200654908,0.001822383,3.69E-06
118340,0.226863627,0.004714946,8.30E-05
118341,0.208660897,0.000346851,3.96E-05
118342,0.226998705,0.002682322,0.000101341
118343,0.18209264,7.44E-05,2.96E-07
118346,0.213150381,0.001149476,3.13E-05
118347,0.228005577,0.003031198,0.000229873
118348,0.208849503,0.000324581,2.38E-05
107106,0.177325691,3.48E-05,1.68E-08
118350,0.215112749,0.010806235,1.82E-06
118351,0.192044895,0.000451805,3.62E-06
118352,0.187569469,0.001282451,1.80E-07
118353,0.22495166,0.011631541,8.38E-05
118354,0.191053625,0.002670242,2.95E-07
118355,0.181926095,4.89E-05,7.63E-07
118356,0.218388431,0.002424962,0.000155943
118357,0.202527398,0.001540784,2.10E-06
118358,0.197382513,0.000239546,2.10E-05
118359,0.223082529,0.002301324,0.000104467
118360,0.198141637,0.000330713,1.20E-05
118361,0.22388822,0.003598646,0.000161735
118362,0.218373837,0.00181233,0.000125476
118363,0.25169626,0.020321475,0.00056984
118364,0.219431718,0.001152831,0.000137418
118365,0.206457449,0.000748374,2.93E-06
118366,0.18779121,7.56E-05,6.41E-07
118367,0.201173724,0.000868635,3.96E-06
118368,0.241729908,0.006754419,0.000503296
118369,0.220139154,0.027570467,2.18E-05
118370,0.223914519,0.0024294,9.14E-05
118371,0.226926643,0.003431177,0.000121908
118372,0.208015746,0.001363174,6.42E-05
118373,0.200470264,0.000598239,7.24E-06
118374,0.201807334,0.001771826,1.29E-05
118375,0.203804946,0.000334264,2.26E-05
118376,0.211604513,0.001348333,4.25E-05
118377,0.212783571,0.010446187,6.18E-06
118378,0.237429387,0.00588571,0.000131567
118379,0.227300961,0.003060363,5.93E-05
118380,0.239640659,0.021468979,0.000625041
118381,0.22295859,0.00588908,0.00018487
118382,0.2199698,0.011426305,2.41E-05
118383,0.187142865,5.64E-05,5.57E-06
118384,0.220160341,0.011245317,1.13E-05
118385,0.232685968,0.045007199,7.34E-05
118386,0.215323338,0.011099732,1.19E-05
118387,0.233383934,0.015840626,0.00018261
118388,0.203173186,0.000198061,3.98E-05
118389,0.199876442,0.000818374,0.000829161
118390,0.216108566,0.001698433,7.72E-05
118391,0.198500998,0.005134142,4.83E-06
118392,0.213015407,0.000437987,2.36E-05
118393,0.190042533,0.000200836,2.74E-07
118394,0.205836943,0.000383351,1.81E-05
118395,0.240565582,0.009169313,0.000232444
118396,0.230287216,0.003466567,9.63E-05
118397,0.211030578,0.002161649,2.51E-05
118398,0.184927923,0.000104934,1.57E-05
118399,0.197687856,0.000907872,5.64E-05
118400,0.205060102,0.000610229,1.36E-05
118401,0.211143556,0.002079736,1.33E-05
118402,0.206602896,0.002248892,2.80E-06
118403,0.206973032,0.002989578,1.89E-06
118404,0.183786824,7.44E-05,3.86E-07
118405,0.201620564,0.005805481,2.75E-06
118406,0.207198003,0.001674477,3.22E-06
118407,0.236457473,0.009915988,0.000129579
118408,0.197140957,0.000199561,1.34E-06
118409,0.208334027,0.000348616,3.87E-05
118410,0.235554109,0.005299377,0.000403323
118411,0.182965074,5.45E-05,4.78E-06
118412,0.194906865,0.000221816,3.41E-06
118413,0.190487234,0.000253027,1.06E-06
118414,0.207363292,0.00473649,9.75E-06
118415,0.227916977,0.00200648,0.000211283
118416,0.213247748,0.001271827,2.26E-05
118417,0.217993,0.005349011,2.65E-05
118418,0.20923348,0.001272981,1.77E-06
118419,0.213971839,0.00073723,2.68E-05
118420,0.199618293,0.002498895,7.38E-08
118421,0.22683663,0.004040921,5.49E-05
118422,0.207213018,0.001919493,1.47E-05
118423,0.196453559,0.000216591,1.23E-06
118424,0.217903706,0.003279424,5.64E-05
118425,0.218101081,0.002641334,5.41E-05
118426,0.220555176,0.002063715,2.67E-05
118427,0.228591153,0.030596629,5.22E-05
118428,0.213386999,0.000683209,3.20E-05
118429,0.192903243,0.000191285,1.26E-06
118430,0.222245902,0.001496169,0.000231651
118431,0.204903969,0.000474744,5.97E-06
118432,0.205419191,0.00098663,6.32E-06
118433,0.209980626,0.000720362,3.81E-05
118434,0.207182989,0.000942142,3.87E-06
118435,0.207368932,0.001012574,0.000111693
118436,0.183967151,4.53E-05,1.29E-06
118437,0.20832454,0.002338939,8.63E-06
118438,0.200832839,0.00240085,9.45E-06
118439,0.208425143,0.000458056,3.14E-05
118440,0.194366966,8.56E-05,0.000101502
118441,0.195933596,0.000200917,1.49E-06
118442,0.217729483,0.000558723,0.00012985
118443,0.212485109,0.006596133,1.72E-05
118444,0.223030327,0.007512202,1.73E-05
118445,0.192880471,0.000155632,5.77E-06
118446,0.21400587,0.015136408,1.10E-05
118447,0.223837831,0.002484486,0.000337651
118448,0.190323988,0.000155438,1.29E-06
118449,0.205223838,0.002215723,5.76E-06
118450,0.226266712,0.002344046,0.000399249
118451,0.207425344,0.000390945,9.97E-06
118452,0.250689442,0.008414954,0.000983614
118453,0.180588942,7.90E-05,1.29E-07
118454,0.224532127,0.002067985,0.000111939
118455,0.218850189,0.01356011,2.48E-05
118456,0.217126011,0.015560556,4.28E-06
118457,0.1989741,0.000275063,1.52E-05
118458,0.230025537,0.02253268,0.000161867
118459,0.221434817,0.002654539,3.17E-05
118460,0.220204849,0.003585874,8.39E-05
118462,0.206226645,0.000578409,2.78E-05
118463,0.203522069,0.00096421,7.76E-06
118464,0.200312268,0.000406503,4.92E-06
118465,0.216047333,0.000580635,0.000181114
118466,0.224219601,0.003797498,2.59E-05
118467,0.218319648,0.000700428,0.00011838
118468,0.202135461,0.00258885,3.91E-06
118469,0.207188619,0.000458975,0.000114627
118470,0.1965312,0.000473162,3.98E-06
118471,0.220310891,0.00126011,0.000151907
118472,0.17061474,3.30E-05,0
118473,0.18276772,0.000562842,2.76E-07
118474,0.192379226,0.001633872,6.26E-07
118475,0.21097608,0.000715312,1.53E-05
118476,0.203386351,0.006354668,7.72E-07
118477,0.198573371,0.000246539,2.68E-06
118478,0.222787041,0.00622063,0.000100819
118479,0.199416427,0.00093278,0.000102225
118480,0.202929858,0.000380107,1.17E-06
118481,0.207216772,0.001347619,6.61E-06
118482,0.208878109,0.001055176,6.86E-05
118483,0.213739915,0.001648396,0.000111316
118484,0.225884636,0.002462941,3.27E-05
118485,0.211837709,0.000925575,2.40E-05
118486,0.208503035,0.000340406,6.33E-05
118487,0.212396326,0.00144777,6.06E-05
118488,0.209402035,0.000988739,9.92E-06
118489,0.20923348,0.000685581,0.000127405
118490,0.215512003,0.001742459,2.33E-05
118491,0.214136089,0.00114602,4.18E-05
118492,0.218584597,0.004607474,2.27E-05
118493,0.215349691,0.001447214,2.35E-05
118495,0.165278137,1.11E-05,0
118496,0.225033541,0.017654669,0.000122124
118497,0.210011471,0.000559291,0.000108444
118498,0.226573752,0.004136821,3.46E-05
118499,0.20613001,0.005626419,1.84E-06
118500,0.212412104,0.001088396,1.93E-05
118501,0.220550922,0.013863193,6.05E-05
118502,0.230777436,0.003240411,0.000474718
118503,0.223370077,0.015545441,1.73E-05
118504,0.21767147,0.00123019,4.01E-05
118505,0.226224195,0.002248938,9.39E-05
118506,0.234429158,0.003969475,8.38E-05
118507,0.221582822,0.003946203,6.57E-05
118508,0.201164878,0.000383097,0
118509,0.205398902,0.00299355,0.000173815
118510,0.190194225,0.000164566,0.000184892
118511,0.244942171,0.006926119,0.000196914
118512,0.194005949,0.000120909,0.000113591
118513,0.203272487,0.000429757,2.63E-05
118514,0.196959329,0.000140287,9.72E-06
118515,0.169949252,2.48E-05,0
118517,0.169949252,2.48E-05,0
118518,0.144566795,1.44E-06,0
118520,0,0,0
118521,0,0,0
118522,0,0,0
118523,0,0,0
118525,0,0,0
118527,0,0,0
118528,0,0,0
118529,0.186366787,0.000267392,0
118532,0,0,0
118536,3.01E-05,4.79E-48,0
2477913,0.204039457,0.000198304,8.92E-06
118630,0.180733052,4.16E-05,0
2477934,0.13755884,1.66E-07,0
118644,0,0,0
118646,0,0,0
118650,0.144566795,1.44E-06,0
118652,0,0,0
118657,0,0,0
118664,0,0,0
118764,3.01E-05,4.79E-48,0
118765,3.01E-05,4.79E-48,0
118798,3.01E-05,4.79E-48,0
1036341,0.180630296,0.000274553,0
2347065,0,0,0
86226,0.201899957,0.000145721,4.67E-05
2216108,0,0,0
118986,3.01E-05,4.79E-48,0
1691871,0,0,0
119043,0.144566795,1.44E-06,0
119091,3.01E-05,4.79E-48,0
119096,3.01E-05,4.79E-48,0
119117,3.01E-05,4.79E-48,0
119128,3.01E-05,4.79E-48,0
119140,3.01E-05,4.79E-48,0
119143,3.01E-05,4.79E-48,0
119156,3.01E-05,4.79E-48,0
119174,3.01E-05,4.79E-48,0
119206,3.01E-05,4.79E-48,0
119238,0,0,0
119239,0,0,0
119241,0,0,0
119243,0,0,0
119246,0,0,0
119247,0,0,0
119249,0,0,0
119250,0.144566795,1.44E-06,0
119251,0,0,0
119253,0,0,0
119257,0,0,0
119260,0,0,0
119261,0,0,0
119311,3.01E-05,4.79E-48,0
119369,3.01E-05,4.79E-48,0
2466574,0.169826863,3.26E-05,0
119399,3.01E-05,4.79E-48,0
2466582,0.184333324,0.000166747,0
119430,0.144566795,1.44E-06,0
119431,0.160767616,1.40E-05,0
119432,0,0,0
119434,0.144566795,1.44E-06,0
119435,0.144566795,1.44E-06,0
119436,0,0,0
119439,0,0,0
119440,0,0,0
119441,3.01E-05,4.79E-48,0
119444,0,0,0
119446,0,0,0
119472,3.01E-05,4.79E-48,0
119473,3.01E-05,4.79E-48,0
119488,3.01E-05,4.79E-48,0
119502,3.01E-05,4.79E-48,0
119511,3.01E-05,4.79E-48,0
1286951,0.18175119,0.000156646,0
119562,3.01E-05,4.79E-48,0
119566,3.01E-05,4.79E-48,0
85466,0,0,0
119582,3.01E-05,4.79E-48,0
119611,3.01E-05,4.79E-48,0
119619,3.01E-05,4.79E-48,0
119621,3.01E-05,4.79E-48,0
119626,3.01E-05,4.79E-48,0
119633,3.01E-05,4.79E-48,0
119637,0.163704972,1.95E-05,5.12E-08
119647,3.01E-05,4.79E-48,0
119662,3.01E-05,4.79E-48,0
119673,3.01E-05,4.79E-48,0
119708,3.01E-05,4.79E-48,0
1286993,3.01E-05,4.79E-48,0
119791,3.01E-05,4.79E-48,0
119808,3.01E-05,4.79E-48,0
119831,0,0,0
119836,0.165781227,6.90E-06,0
119845,0.144566795,1.44E-06,0
119846,0,0,0
119847,0,0,0
119848,0,0,0
119849,0,0,0
119850,0,0,0
119851,0,0,0
119856,0,0,0
119857,0,0,0
119858,0.163092199,4.19E-06,0
119859,0,0,0
1692729,0.170678392,4.81E-06,0
119866,0,0,0
119888,3.01E-05,4.79E-48,0
119902,3.01E-05,4.79E-48,0
119907,3.01E-05,4.79E-48,0
119916,3.01E-05,4.79E-48,0
119926,3.01E-05,4.79E-48,0
119928,3.01E-05,4.79E-48,0
119941,3.01E-05,4.79E-48,0
1299599,0.184128562,0.000115147,0
119955,3.01E-05,4.79E-48,0
1299604,0,0,0
119966,3.01E-05,4.79E-48,0
1299616,0,0,0
119970,3.01E-05,4.79E-48,0
1299622,0,0,0
1299628,0,0,0
1299643,0,0,0
120017,3.01E-05,4.79E-48,0
120069,0,0,0
120074,3.01E-05,4.79E-48,0
120075,3.01E-05,4.79E-48,0
120079,0,0,0
120086,0,0,0
120087,3.01E-05,4.79E-48,0
120092,3.01E-05,4.79E-48,0
120096,3.01E-05,4.79E-48,0
120098,3.01E-05,4.79E-48,0
120101,3.01E-05,4.79E-48,0
120109,3.01E-05,4.79E-48,0
120140,3.01E-05,4.79E-48,0
120152,3.01E-05,4.79E-48,0
120154,3.01E-05,4.79E-48,0
120162,3.01E-05,4.79E-48,0
120170,3.01E-05,4.79E-48,0
120183,3.01E-05,4.79E-48,0
120191,3.01E-05,4.79E-48,0
120227,3.01E-05,4.79E-48,0
120234,0.171303419,0.000111228,0
120236,3.01E-05,4.79E-48,0
120237,3.01E-05,4.79E-48,0
120239,0,0,0
120243,0,0,0
120244,0.144566795,1.44E-06,0
120293,3.01E-05,4.79E-48,0
120307,3.01E-05,4.79E-48,0
120329,3.01E-05,4.79E-48,0
120346,3.01E-05,4.79E-48,0
120357,3.01E-05,4.79E-48,0
120364,3.01E-05,4.79E-48,0
120372,3.01E-05,4.79E-48,0
120389,3.01E-05,4.79E-48,0
120397,3.01E-05,4.79E-48,0
120401,3.01E-05,4.79E-48,0
120414,3.01E-05,4.79E-48,0
120418,3.01E-05,4.79E-48,0
120429,3.01E-05,4.79E-48,0
120432,3.01E-05,4.79E-48,0
120436,3.01E-05,4.79E-48,0
120468,3.01E-05,4.79E-48,0
120471,3.01E-05,4.79E-48,0
1300133,0,0,0
120487,3.01E-05,4.79E-48,0
107463,0.165312776,1.21E-05,0
120498,3.01E-05,4.79E-48,0
1300161,3.01E-05,4.79E-48,0
1300165,0,0,0
120525,3.01E-05,4.79E-48,0
120533,3.01E-05,4.79E-48,0
120544,3.01E-05,4.79E-48,0
120557,0,0,0
120560,0,0,0
120565,0,0,0
2217721,0,0,0
120570,0,0,0
120571,0,0,0
120580,0,0,0
120583,0,0,0
120590,3.01E-05,4.79E-48,0
120592,3.01E-05,4.79E-48,0
120616,3.01E-05,4.79E-48,0
120623,3.01E-05,4.79E-48,0
120640,3.01E-05,4.79E-48,0
120648,3.01E-05,4.79E-48,0
120654,3.01E-05,4.79E-48,0
120661,3.01E-05,4.79E-48,0
120664,3.01E-05,4.79E-48,0
120666,3.01E-05,4.79E-48,0
120670,3.01E-05,4.79E-48,0
120700,3.01E-05,4.79E-48,0
120704,3.01E-05,4.79E-48,0
120722,3.01E-05,4.79E-48,0
120724,3.01E-05,4.79E-48,0
1431445,0.177399953,0.000177573,6.05E-08
120746,3.01E-05,4.79E-48,0
216733,0.203081194,0.004665855,8.98E-06
216734,0.190628517,8.83E-05,0.000117969
120761,3.01E-05,4.79E-48,0
216735,0.202108672,0.000231748,7.70E-06
120769,0,0,0
120773,0,0,0
120776,0,0,0
120779,0,0,0
120784,0,0,0
120785,0,0,0
120786,0,0,0
120787,0,0,0
120788,0,0,0
120820,3.01E-05,4.79E-48,0
120850,3.01E-05,4.79E-48,0
120851,3.01E-05,4.79E-48,0
120859,3.01E-05,4.79E-48,0
120872,3.01E-05,4.79E-48,0
1431594,0.200547597,0.001541336,7.11E-06
120895,3.01E-05,4.79E-48,0
120907,3.01E-05,4.79E-48,0
120914,3.01E-05,4.79E-48,0
120920,3.01E-05,4.79E-48,0
120935,3.01E-05,4.79E-48,0
120946,3.01E-05,4.79E-48,0
120949,3.01E-05,4.79E-48,0
120960,3.01E-05,4.79E-48,0
120970,0,0,0
120972,0,0,0
120978,0,0,0
120981,0,0,0
120982,0,0,0
120983,0,0,0
120984,0.160731467,1.58E-05,0
120985,0,0,0
120986,0,0,0
120987,0,0,0
120988,0,0,0
120990,0.144566795,1.44E-06,0
120991,0,0,0
120993,0,0,0
120996,0,0,0
120999,0.163160834,5.45E-06,0
121002,0,0,0
121003,3.01E-05,4.79E-48,0
121007,3.01E-05,4.79E-48,0
121019,3.01E-05,4.79E-48,0
121024,3.01E-05,4.79E-48,0
121035,3.01E-05,4.79E-48,0
121045,3.01E-05,4.79E-48,0
121046,3.01E-05,4.79E-48,0
121060,3.01E-05,4.79E-48,0
121067,3.01E-05,4.79E-48,0
121077,3.01E-05,4.79E-48,0
121117,3.01E-05,4.79E-48,0
121140,3.01E-05,4.79E-48,0
121145,0.203786789,0.000651285,4.30E-05
121146,0.224294352,0.010208111,4.95E-05
121147,0.208205081,0.000499209,3.03E-05
121148,0.195817863,0.000128019,1.92E-06
121149,0.213241785,0.000910719,7.82E-05
121150,0.202255208,0.000211214,5.02E-05
121151,0.216094275,0.018726278,3.95E-06
121152,0.21708892,0.002058518,1.19E-05
121153,0.199775196,0.002003132,5.11E-07
121154,0.198878954,0.000338014,9.36E-05
121155,0.197715195,0.000577734,2.10E-06
121156,0.201850073,0.001570725,1.20E-06
121157,0.221827786,0.002674754,8.29E-05
121158,0.215886251,0.007391398,0.000207814
121159,0.213190112,0.000992142,5.70E-05
121160,0.23006718,0.004879007,6.81E-05
121161,0.212022278,0.000907026,2.50E-05
121162,0.225486066,0.003362496,5.32E-05
121163,0.222782702,0.007454354,5.81E-05
121164,0.231173921,0.006385074,0.000144521
121165,0.227522524,0.008005477,0.000157809
121166,0.209359871,0.001450794,1.24E-05
121167,0.183922775,0.000674238,6.19E-09
121168,0.219669837,0.015236172,1.98E-05
121169,0.211264461,0.00287199,7.01E-05
121170,0.22680964,0.013908729,8.11E-05
121171,0.210351368,0.005323288,9.23E-06
121172,0.193100283,0.00053856,5.82E-06
121173,0.173068672,4.67E-05,0
121174,0.164633407,4.51E-05,0
121177,0,0,0
121178,3.01E-05,4.79E-48,0
121179,3.01E-05,4.79E-48,0
121181,0,0,0
121184,0,0,0
121185,0,0,0
121187,0,0,0
216806,0.202108672,0.000231748,7.70E-06
121190,0,0,0
2742710,0.200435132,0.000981432,1.15E-06
121284,3.01E-05,4.79E-48,0
107605,0.21678443,0.010116025,4.15E-06
121355,0.182364108,0.000663341,0
121357,3.01E-05,4.79E-48,0
121358,3.01E-05,4.79E-48,0
121361,3.01E-05,4.79E-48,0
121362,3.01E-05,4.79E-48,0
121364,3.01E-05,4.79E-48,0
121366,3.01E-05,4.79E-48,0
121367,3.01E-05,4.79E-48,0
121368,3.01E-05,4.79E-48,0
121369,3.01E-05,4.79E-48,0
121370,0,0,0
121371,0,0,0
121372,0,0,0
121373,0,0,0
121374,0,0,0
121375,0.166861136,1.59E-05,0
121376,0,0,0
