,year,indegree,pagerank
85308,1820,0,0.000264770491785
85309,1820,0,0.000264770491785
85310,1821,0,0.000264770491785
85311,1821,0,0.000264770491785
85312,1821,1,0.000377297950794
85313,1821,0,0.000264770491785
85314,1821,2,0.000489825409802
85315,1821,2,0.000564843715808
85316,1821,0,0.000264770491785
85317,1821,0,0.000264770491785
85318,1821,1,0.000348040811451
85319,1821,3,0.000809403393387
85320,1821,4,0.00113878064319
85321,1821,0,0.000264770491785
85322,1821,0,0.000264770491785
85323,1821,0,0.000264770491785
85324,1821,1,0.000489825409802
85325,1821,0,0.000264770491785
85326,1821,0,0.000264770491785
85327,1821,0,0.000264770491785
85328,1821,0,0.000264770491785
85329,1821,0,0.000264770491785
85330,1821,3,0.000471070833301
85331,1821,3,0.000868667855132
85332,1821,3,0.000396510972499
85333,1821,0,0.000264770491785
85334,1821,0,0.000264770491785
85335,1821,0,0.000264770491785
85336,1821,3,0.000761141616523
85337,1821,0,0.000264770491785
85340,1821,1,0.000489825409802
85341,1821,0,0.000264770491785
85342,1821,0,0.000264770491785
85343,1821,0,0.000264770491785
85344,1821,1,0.000377297950794
85345,1821,0,0.000264770491785
85346,1821,0,0.000264770491785
85348,1821,1,0.000359874949224
85349,1821,1,0.000392926764545
85350,1821,0,0.000264770491785
85351,1821,2,0.000489825409802
85352,1822,0,0.000264770491785
85353,1822,0,0.000264770491785
85354,1822,3,0.000827407786828
85355,1822,0,0.000264770491785
85356,1822,1,0.000352541909812
85357,1822,4,0.000827407786828
85358,1822,1,0.000377297950794
85359,1822,4,0.000970235139633
85360,1822,1,0.000339788797791
85361,1822,1,0.000377297950794
85362,1822,0,0.000264770491785
85363,1822,1,0.000377297950794
85364,1822,3,0.000827407786828
85365,1822,0,0.000264770491785
85366,1822,0,0.000264770491785
85367,1822,0,0.000264770491785
85368,1822,0,0.000264770491785
85370,1822,0,0.000264770491785
85371,1822,0,0.000264770491785
85372,1822,0,0.000264770491785
85373,1822,0,0.000264770491785
85374,1822,0,0.000264770491785
85375,1822,0,0.000264770491785
85376,1822,2,0.000506204406614
85377,1822,2,0.000746763107872
85378,1822,0,0.000264770491785
85379,1822,0,0.000264770491785
85380,1822,1,0.000377297950794
85382,1823,7,0.0012975841406
85384,1823,1,0.000302279644788
85385,1822,0,0.000264770491785
85386,1823,2,0.0004523162568
85387,1823,1,0.000377297950794
85389,1823,0,0.000264770491785
85390,1823,0,0.000264770491785
85391,1823,0,0.000264770491785
85392,1823,1,0.000339788797791
85393,1823,1,0.000377297950794
85394,1823,1,0.000348040811451
85396,1823,0,0.000264770491785
85397,1823,0,0.000264770491785
85398,1823,1,0.000489825409802
85399,1823,0,0.000264770491785
85401,1823,3,0.000682372395217
85402,1823,2,0.00102095501632
85404,1823,0,0.000264770491785
85405,1823,2,0.00071488032782
85406,1823,2,0.000386758592718
85407,1823,0,0.000264770491785
85408,1823,0,0.000264770491785
85409,1823,0,0.000264770491785
85410,1823,1,0.000377297950794
85411,1823,0,0.000264770491785
85412,1824,0,0.000264770491785
85413,1824,1,0.000489825409802
85414,1824,1,0.000339788797791
85415,1824,1,0.000377297950794
85416,1824,1,0.000325582206091
85417,1824,0,0.000264770491785
85418,1824,0,0.000264770491785
85419,1824,0,0.000264770491785
85420,1824,0,0.000264770491785
85421,1824,0,0.000264770491785
85423,1824,0,0.000264770491785
85424,1824,1,0.000489825409802
85425,1824,4,0.000868667855132
85426,1824,0,0.000264770491785
85427,1824,0,0.000264770491785
85428,1824,0,0.000264770491785
85429,1824,1,0.000489825409802
85430,1824,0,0.000264770491785
85431,1824,0,0.000264770491785
85432,1824,4,0.00058509865843
85433,1824,1,0.000377297950794
85434,1824,1,0.000489825409802
85435,1824,0,0.000264770491785
85436,1824,0,0.000264770491785
85437,1824,2,0.000935434147477
85438,1824,0,0.000264770491785
85439,1824,3,0.000827407786828
85440,1824,0,0.000264770491785
85441,1824,1,0.000489825409802
85442,1824,0,0.000264770491785
85444,1824,0,0.000264770491785
85445,1824,1,0.000472946290951
85446,1824,1,0.00058547374996
85448,1824,2,0.0004523162568
85449,1824,1,0.000489825409802
85450,1824,5,0.000893986533409
85451,1824,7,0.000933933781357
85452,1824,2,0.000521942622061
85453,1825,4,0.00105246270485
85454,1825,3,0.000806523686773
85455,1825,2,0.000568887202502
85456,1825,0,0.000264770491785
85457,1825,0,0.000264770491785
85458,1825,5,0.000677371174817
85459,1825,0,0.000264770491785
85460,1825,1,0.000352541909812
85461,1825,0,0.000264770491785
85462,1825,1,0.000313157299159
85463,1825,0,0.000264770491785
85464,1825,0,0.000264770491785
85465,1825,0,0.000264770491785
85466,1825,0,0.000264770491785
85467,1825,1,0.000489825409802
85468,1825,0,0.000264770491785
85469,1825,0,0.000264770491785
85470,1825,0,0.000264770491785
85471,1825,0,0.000264770491785
85472,1825,3,0.000458364607721
85473,1825,3,0.000493868896496
85474,1825,0,0.000264770491785
85475,1825,0,0.000264770491785
85476,1825,0,0.000264770491785
85477,1825,2,0.000533758005257
85478,1825,0,0.000264770491785
85479,1825,1,0.000339788797791
85480,1826,0,0.000264770491785
85481,1826,1,0.000343832284485
85482,1826,2,0.0004523162568
85483,1826,1,0.000489825409802
85485,1826,1,0.000489825409802
85486,1826,2,0.000396052527295
85488,1826,2,0.000489825409802
85489,1826,0,0.000264770491785
85490,1826,0,0.000264770491785
85491,1826,1,0.000489825409802
85492,1826,0,0.000264770491785
85493,1826,0,0.000264770491785
85494,1826,1,0.000339788797791
85495,1826,1,0.000489825409802
85496,1826,0,0.000264770491785
85498,1826,0,0.000264770491785
85499,1826,4,0.00107871911195
85500,1826,0,0.000264770491785
85501,1826,0,0.000264770491785
85502,1826,2,0.000602352868811
85503,1826,0,0.000264770491785
85504,1826,1,0.000377297950794
85505,1826,0,0.000264770491785
85506,1826,0,0.000264770491785
85508,1826,0,0.000264770491785
85509,1826,1,0.000377297950794
85510,1826,1,0.000409180730846
85511,1826,0,0.000264770491785
85512,1826,0,0.000264770491785
85513,1827,0,0.000264770491785
85514,1827,1,0.000296921194359
85515,1827,1,0.000489825409802
85516,1827,5,0.00179026774441
85517,1827,4,0.00143811931297
85518,1827,3,0.00100370080594
85519,1827,2,0.000602352868811
85520,1827,2,0.000396052527295
85521,1827,4,0.000864916939831
85522,1827,1,0.00076603656099
85523,1827,0,0.000264770491785
85524,1827,0,0.000264770491785
85525,1827,0,0.000264770491785
85526,1827,2,0.00071488032782
85528,1827,0,0.000264770491785
85529,1827,1,0.000339788797791
85530,1827,5,0.0016358692253
85531,1827,0,0.000264770491785
85532,1827,1,0.000377297950794
85533,1827,0,0.000264770491785
85534,1827,5,0.000794024640656
85535,1827,0,0.000264770491785
85536,1827,0,0.000264770491785
85537,1827,0,0.000264770491785
85538,1827,1,0.000472946290951
85539,1827,1,0.000377297950794
85540,1827,0,0.000264770491785
85541,1827,0,0.000264770491785
85542,1827,2,0.000602352868811
85543,1827,0,0.000264770491785
85544,1827,1,0.000425122120872
85545,1827,1,0.000489825409802
85546,1827,1,0.000377297950794
85547,1827,0,0.000264770491785
85548,1827,0,0.000264770491785
85549,1827,0,0.000264770491785
85550,1827,0,0.000264770491785
85551,1827,3,0.00085366419393
85552,1827,0,0.000264770491785
85553,1827,0,0.000264770491785
85554,1827,0,0.000264770491785
85555,1827,2,0.00071488032782
85556,1827,1,0.000377297950794
85558,1827,1,0.000489825409802
85559,1828,0,0.000264770491785
85560,1828,0,0.000264770491785
85561,1828,0,0.000264770491785
85562,1828,0,0.000264770491785
85563,1828,2,0.000602352868811
85564,1828,0,0.000264770491785
85565,1828,0,0.000264770491785
85566,1828,0,0.000264770491785
85567,1828,0,0.000264770491785
85568,1828,1,0.000489825409802
85569,1828,0,0.000264770491785
85570,1828,1,0.000377297950794
85571,1828,0,0.000264770491785
85572,1828,0,0.000264770491785
85573,1828,0,0.000264770491785
85574,1828,1,0.000377297950794
85575,1828,0,0.000264770491785
85576,1828,0,0.000264770491785
85577,1828,1,0.000298987174691
85578,1828,0,0.000264770491785
85579,1828,0,0.000264770491785
85580,1828,0,0.000264770491785
85581,1828,0,0.000264770491785
85582,1828,0,0.000264770491785
85583,1828,0,0.000264770491785
85584,1828,0,0.000264770491785
85585,1828,0,0.000264770491785
85586,1828,0,0.000264770491785
85587,1828,0,0.000264770491785
85588,1828,0,0.000264770491785
85590,1828,1,0.000489825409802
85591,1828,0,0.000264770491785
85592,1828,1,0.000339788797791
85593,1828,1,0.000339788797791
85594,1828,0,0.000264770491785
85595,1828,1,0.000419495747922
85596,1828,0,0.000264770491785
85597,1828,0,0.000264770491785
85600,1828,0,0.000264770491785
85602,1828,1,0.000309781475389
85604,1828,0,0.000264770491785
85605,1828,0,0.000264770491785
85606,1828,0,0.000264770491785
85607,1828,0,0.000264770491785
85608,1828,0,0.000264770491785
85609,1828,0,0.000264770491785
85610,1828,0,0.000264770491785
85611,1828,0,0.000264770491785
85612,1828,0,0.000264770491785
85613,1828,0,0.000264770491785
85614,1829,1,0.000472946290951
85615,1829,1,0.000489825409802
85616,1829,1,0.000339788797791
85617,1829,0,0.000264770491785
85619,1829,0,0.000264770491785
85620,1829,0,0.000264770491785
85621,1829,0,0.000264770491785
85622,1829,0,0.000264770491785
85623,1829,1,0.000339788797791
85624,1829,0,0.000264770491785
85625,1829,0,0.000264770491785
85626,1829,0,0.000264770491785
85627,1829,2,0.0004523162568
85628,1829,0,0.000264770491785
85629,1829,0,0.000264770491785
85630,1829,0,0.000264770491785
85631,1829,1,0.000403554357896
85632,1829,0,0.000264770491785
85633,1829,0,0.000264770491785
85635,1829,1,0.000489825409802
85637,1829,0,0.000264770491785
85638,1829,0,0.000264770491785
85639,1829,1,0.000287275983587
85640,1829,0,0.000264770491785
85642,1829,2,0.000388175605165
85643,1829,0,0.000264770491785
85644,1829,1,0.000489825409802
85645,1829,0,0.000264770491785
85646,1829,1,0.000489825409802
85647,1829,0,0.000264770491785
85648,1829,1,0.00176513661189
85649,1829,0,0.000264770491785
85650,1829,1,0.000321034221289
85651,1829,0,0.000264770491785
85652,1829,0,0.000264770491785
85653,1829,0,0.000264770491785
85654,1829,0,0.000264770491785
85655,1829,0,0.000264770491785
85656,1829,0,0.000264770491785
85657,1830,0,0.000264770491785
85658,1830,2,0.000534836393406
85659,1830,0,0.000264770491785
85660,1830,0,0.000264770491785
85661,1830,1,0.000302279644788
85662,1830,0,0.000264770491785
85663,1830,0,0.000264770491785
85664,1830,0,0.000264770491785
85665,1830,0,0.000264770491785
85666,1830,0,0.000264770491785
85667,1830,2,0.000532023206931
85668,1830,2,0.000377297950794
85669,1830,1,0.000489825409802
85670,1830,0,0.000264770491785
85671,1830,0,0.000264770491785
85672,1830,0,0.000264770491785
85673,1830,0,0.000264770491785
85674,1830,0,0.000264770491785
85675,1830,1,0.000361043984492
85676,1830,0,0.000264770491785
85677,1830,0,0.000264770491785
85678,1830,1,0.000489825409802
85679,1830,0,0.000264770491785
85680,1830,1,0.000489825409802
85681,1830,0,0.000264770491785
85682,1830,0,0.000264770491785
85683,1830,1,0.000296887704044
85684,1830,0,0.000264770491785
85685,1830,0,0.000264770491785
85686,1830,0,0.000264770491785
85687,1830,0,0.000264770491785
85688,1830,0,0.000264770491785
85689,1830,0,0.000264770491785
85691,1830,0,0.000264770491785
85692,1830,0,0.000264770491785
85693,1830,0,0.000264770491785
85695,1830,0,0.000264770491785
85696,1830,0,0.000264770491785
85697,1830,0,0.000264770491785
85698,1830,0,0.000264770491785
85700,1830,0,0.000264770491785
85701,1830,0,0.000264770491785
85702,1830,0,0.000264770491785
85704,1830,0,0.000264770491785
85705,1830,0,0.000264770491785
85706,1830,0,0.000264770491785
85707,1830,0,0.000264770491785
85708,1830,0,0.000264770491785
85709,1830,0,0.000264770491785
85710,1830,1,0.000489825409802
85711,1830,0,0.000264770491785
85712,1830,1,0.000377297950794
85713,1830,1,0.000489825409802
85714,1830,2,0.000408261756598
85715,1831,0,0.000264770491785
85716,1831,0,0.000264770491785
85717,1831,0,0.000264770491785
85719,1831,2,0.000433561680298
85720,1831,0,0.000264770491785
85721,1831,1,0.000489825409802
85722,1831,0,0.000264770491785
85723,1831,0,0.000264770491785
85724,1831,1,0.000467319918001
85725,1831,0,0.000264770491785
85726,1831,0,0.000264770491785
85727,1831,0,0.000264770491785
85728,1831,2,0.000489825409802
85729,1831,1,0.000321034221289
85730,1831,1,0.000321034221289
85731,1831,0,0.000264770491785
85732,1831,1,0.000377297950794
85733,1831,1,0.000467319918001
85734,1831,0,0.000264770491785
85735,1831,0,0.000264770491785
85736,1831,0,0.000264770491785
85737,1831,0,0.000264770491785
85738,1831,0,0.000264770491785
85739,1831,0,0.000264770491785
85741,1831,0,0.000264770491785
85742,1831,0,0.000264770491785
85743,1831,0,0.000264770491785
85744,1831,0,0.000264770491785
85745,1831,0,0.000264770491785
85746,1831,0,0.000264770491785
85747,1831,0,0.000264770491785
85748,1831,0,0.000264770491785
85749,1831,1,0.000467319918001
85750,1831,0,0.000264770491785
85751,1831,0,0.000264770491785
85752,1831,0,0.000264770491785
85753,1831,0,0.000264770491785
85754,1831,0,0.000264770491785
85755,1831,1,0.000489825409802
85756,1831,1,0.000489825409802
85757,1832,0,0.000264770491785
85758,1832,0,0.000264770491785
85759,1832,0,0.000264770491785
85760,1832,0,0.000264770491785
85761,1832,0,0.000264770491785
85762,1832,0,0.000264770491785
85763,1832,2,0.000698001208968
85764,1832,1,0.000339788797791
85765,1832,0,0.000264770491785
85766,1832,0,0.000264770491785
85767,1832,0,0.000264770491785
85768,1832,0,0.000264770491785
85769,1832,0,0.000264770491785
85770,1832,0,0.000264770491785
85771,1832,2,0.000602352868811
85773,1831,0,0.000264770491785
85774,1832,3,0.000647363852415
85775,1832,0,0.000264770491785
85776,1832,1,0.00176513661189
85777,1832,2,0.000602352868811
85779,1832,0,0.000264770491785
85780,1832,1,0.000321034221289
85781,1832,0,0.000264770491785
85782,1832,1,0.000339788797791
85783,1832,0,0.000264770491785
85784,1832,0,0.000264770491785
85785,1832,0,0.000264770491785
85786,1832,0,0.000264770491785
85787,1832,0,0.000264770491785
85788,1832,1,0.000489825409802
85789,1832,0,0.000264770491785
85790,1832,0,0.000264770491785
85791,1832,1,0.000377297950794
85792,1832,1,0.000313157299159
85793,1832,1,0.000339788797791
85794,1832,0,0.000264770491785
85795,1832,1,0.000377297950794
85796,1832,0,0.000264770491785
85797,1832,0,0.000264770491785
85798,1832,1,0.000339788797791
85799,1832,0,0.000264770491785
85800,1832,0,0.000264770491785
85801,1832,0,0.000264770491785
85802,1832,0,0.000264770491785
85803,1832,3,0.000939935245837
85804,1832,0,0.000264770491785
85805,1832,0,0.000264770491785
85806,1832,2,0.000547964596957
85807,1832,2,0.000374005480697
85808,1832,0,0.000264770491785
85809,1832,0,0.000264770491785
85810,1833,1,0.000309781475389
85811,1833,1,0.000309781475389
85812,1833,1,0.000309781475389
85813,1833,1,0.000339788797791
85814,1833,0,0.000264770491785
85815,1833,0,0.000264770491785
85816,1833,0,0.000264770491785
85817,1833,1,0.000489825409802
85818,1833,1,0.000489825409802
85819,1833,0,0.000264770491785
85820,1833,0,0.000264770491785
85821,1833,1,0.000321034221289
85822,1833,0,0.000264770491785
85823,1833,0,0.000264770491785
85824,1833,0,0.000264770491785
85825,1833,1,0.000339788797791
85826,1833,0,0.000264770491785
85827,1833,1,0.000302279644788
85828,1833,0,0.000264770491785
85829,1833,0,0.000264770491785
85830,1833,0,0.000264770491785
85831,1833,0,0.000264770491785
85832,1833,1,0.000489825409802
85833,1833,0,0.000264770491785
85834,1833,0,0.000264770491785
85835,1833,0,0.000264770491785
85836,1833,0,0.000264770491785
85837,1833,0,0.000264770491785
85838,1833,0,0.000264770491785
85839,1833,0,0.000264770491785
85840,1833,1,0.000302279644788
85841,1833,1,0.00058547374996
85842,1833,1,0.000489825409802
85843,1833,0,0.000264770491785
85844,1833,0,0.000264770491785
85845,1833,0,0.000264770491785
85846,1833,0,0.000264770491785
85847,1833,0,0.000264770491785
85848,1833,1,0.000489825409802
85849,1833,0,0.000264770491785
85850,1833,0,0.000264770491785
85851,1834,1,0.000309781475389
85852,1834,0,0.000264770491785
85853,1834,1,0.000377297950794
85855,1834,0,0.000264770491785
85856,1834,0,0.000264770491785
85857,1834,0,0.000264770491785
85858,1834,0,0.000264770491785
85859,1834,0,0.000264770491785
85860,1834,2,0.000425684758167
85861,1834,1,0.000377297950794
85862,1834,0,0.000264770491785
85863,1834,0,0.000264770491785
85864,1834,0,0.000264770491785
85865,1834,1,0.000377297950794
85866,1834,0,0.000264770491785
85867,1834,0,0.000264770491785
85868,1834,0,0.000264770491785
85869,1834,0,0.000264770491785
85870,1834,0,0.000264770491785
85871,1834,0,0.000264770491785
85872,1834,0,0.000264770491785
85873,1834,0,0.000264770491785
85874,1834,0,0.000264770491785
85876,1834,0,0.000264770491785
85877,1834,0,0.000264770491785
85878,1834,2,0.000334396857047
85879,1834,0,0.000264770491785
85880,1834,1,0.000377297950794
85881,1834,0,0.000264770491785
85882,1834,0,0.000264770491785
85883,1834,0,0.000264770491785
85884,1834,0,0.000264770491785
85885,1834,0,0.000264770491785
85886,1834,0,0.000264770491785
85887,1834,1,0.000321034221289
85888,1834,0,0.000264770491785
85889,1834,0,0.000264770491785
85890,1834,1,0.000321034221289
85891,1834,0,0.000264770491785
85892,1834,0,0.000264770491785
85893,1834,1,0.000339788797791
85894,1834,0,0.000264770491785
85895,1834,0,0.000264770491785
85896,1834,0,0.000264770491785
85897,1834,0,0.000264770491785
85898,1834,0,0.000264770491785
85899,1834,0,0.000264770491785
85900,1834,1,0.000489825409802
85901,1834,0,0.000264770491785
85902,1834,0,0.000264770491785
85903,1834,0,0.000264770491785
85904,1834,0,0.000264770491785
85905,1834,1,0.000377297950794
85906,1834,0,0.000264770491785
85907,1834,0,0.000264770491785
85908,1834,0,0.000264770491785
85909,1834,0,0.000264770491785
85910,1834,0,0.000264770491785
85911,1834,0,0.000264770491785
85912,1834,0,0.000264770491785
85913,1835,0,0.000264770491785
85914,1835,0,0.000264770491785
85915,1835,1,0.000296921194359
85916,1835,0,0.000264770491785
85917,1835,0,0.000264770491785
85918,1835,0,0.000264770491785
85919,1835,0,0.000264770491785
85920,1835,0,0.000264770491785
85921,1835,0,0.000264770491785
85922,1835,0,0.000264770491785
85923,1835,0,0.000264770491785
85924,1835,0,0.000264770491785
85925,1835,0,0.000264770491785
85926,1834,0,0.000264770491785
85927,1834,0,0.000264770491785
85928,1835,1,0.000489825409802
85929,1834,2,0.000411993917321
85931,1835,0,0.000264770491785
85932,1835,0,0.000264770491785
85933,1835,0,0.000264770491785
85934,1835,0,0.000264770491785
85935,1835,0,0.000264770491785
85936,1835,0,0.000264770491785
85937,1835,1,0.000321034221289
85938,1835,0,0.000264770491785
85939,1835,0,0.000264770491785
85940,1835,0,0.000264770491785
85941,1835,0,0.000264770491785
85942,1835,0,0.000264770491785
85943,1835,2,0.00071488032782
85944,1835,0,0.000264770491785
85945,1835,0,0.000264770491785
85946,1835,0,0.000264770491785
85947,1835,1,0.000377297950794
85948,1835,0,0.000264770491785
85949,1835,0,0.000264770491785
85950,1835,0,0.000264770491785
85951,1835,0,0.000264770491785
85952,1835,0,0.000264770491785
85953,1835,0,0.000264770491785
85954,1836,1,0.000339788797791
85955,1836,1,0.00176513661189
85956,1836,1,0.00176513661189
85958,1836,0,0.000264770491785
85959,1836,0,0.000264770491785
85960,1836,1,0.000590681723354
85961,1836,1,0.000766849956636
85962,1836,0,0.000264770491785
85963,1836,0,0.000264770491785
85964,1836,0,0.000264770491785
85965,1836,0,0.000264770491785
85966,1836,0,0.000264770491785
85969,1836,0,0.000264770491785
85971,1836,0,0.000264770491785
85972,1836,0,0.000264770491785
85973,1836,0,0.000264770491785
85974,1836,0,0.000264770491785
85975,1836,1,0.00176513661189
85976,1836,1,0.00176513661189
85977,1836,0,0.000264770491785
85978,1836,0,0.000264770491785
85979,1836,0,0.000264770491785
85980,1836,0,0.000264770491785
85981,1836,0,0.000264770491785
85982,1836,0,0.000264770491785
85983,1836,0,0.000264770491785
85984,1836,0,0.000264770491785
85985,1836,0,0.000264770491785
85986,1836,0,0.000264770491785
85987,1836,0,0.000264770491785
85988,1836,0,0.000264770491785
85989,1836,0,0.000264770491785
85991,1836,0,0.000264770491785
85992,1836,0,0.000264770491785
85993,1836,1,0.000361043984492
85994,1836,0,0.000264770491785
85995,1836,0,0.000264770491785
85996,1836,0,0.000264770491785
85998,1836,0,0.000264770491785
86000,1836,0,0.000264770491785
86001,1836,0,0.000264770491785
86003,1836,0,0.000264770491785
86004,1836,0,0.000264770491785
86008,1837,1,0.000489825409802
86009,1837,1,0.000489825409802
86010,1837,0,0.000264770491785
86011,1837,0,0.000264770491785
86012,1837,1,0.000309781475389
86013,1837,0,0.000264770491785
86014,1837,0,0.000264770491785
86015,1837,0,0.000264770491785
86016,1837,0,0.000264770491785
86017,1837,1,0.000489825409802
86018,1837,1,0.000309781475389
86019,1837,0,0.000264770491785
86020,1837,0,0.000264770491785
86022,1837,0,0.000264770491785
86023,1837,0,0.000264770491785
86024,1837,2,0.000335662790961
86025,1838,0,0.000264770491785
86026,1838,0,0.000264770491785
86027,1838,2,0.000384799781394
86028,1838,0,0.000264770491785
86029,1838,0,0.000264770491785
86030,1838,0,0.000264770491785
86031,1838,1,0.000352541909812
86032,1838,0,0.000264770491785
86033,1838,0,0.000264770491785
86034,1838,0,0.000264770491785
86035,1838,0,0.000264770491785
86036,1838,0,0.000264770491785
86037,1838,0,0.000264770491785
86038,1838,0,0.000264770491785
86039,1838,0,0.000264770491785
86040,1838,1,0.000309781475389
86041,1838,0,0.000264770491785
86042,1838,0,0.000264770491785
86043,1838,1,0.000377297950794
86044,1838,0,0.000264770491785
86045,1838,0,0.000264770491785
86046,1838,0,0.000264770491785
86047,1838,0,0.000264770491785
86048,1838,2,0.000641737479464
86049,1838,0,0.000264770491785
86050,1838,0,0.000264770491785
86051,1838,1,0.000489825409802
86052,1838,0,0.000264770491785
86053,1838,0,0.000264770491785
86054,1838,0,0.000264770491785
86055,1838,0,0.000264770491785
86056,1838,0,0.000264770491785
86058,1838,1,0.000339788797791
86059,1838,0,0.000264770491785
86061,1838,0,0.000264770491785
86062,1838,2,0.0004523162568
86063,1838,0,0.000264770491785
86064,1838,0,0.000264770491785
86065,1838,0,0.000264770491785
86067,1839,0,0.000264770491785
86068,1839,0,0.000264770491785
86069,1839,0,0.000264770491785
86070,1839,0,0.000264770491785
86071,1839,0,0.000264770491785
86072,1839,1,0.000377297950794
86073,1839,0,0.000264770491785
86074,1839,0,0.000264770491785
86075,1839,0,0.000264770491785
86076,1839,0,0.000264770491785
86077,1839,0,0.000264770491785
86078,1839,0,0.000264770491785
86079,1839,0,0.000264770491785
86081,1839,0,0.000264770491785
86082,1839,0,0.000264770491785
86083,1839,0,0.000264770491785
86086,1839,0,0.000264770491785
86087,1839,0,0.000264770491785
86088,1839,1,0.000489825409802
86089,1839,0,0.000264770491785
86090,1839,0,0.000264770491785
86091,1839,0,0.000264770491785
86092,1839,0,0.000264770491785
86093,1839,0,0.000264770491785
86095,1839,0,0.000264770491785
86096,1839,0,0.000264770491785
86097,1839,0,0.000264770491785
86098,1839,0,0.000264770491785
86099,1839,0,0.000264770491785
86100,1839,1,0.000377297950794
86101,1839,0,0.000264770491785
86103,1839,1,0.000489825409802
86104,1839,0,0.000264770491785
86105,1839,0,0.000264770491785
86106,1839,0,0.000264770491785
86108,1839,0,0.000264770491785
86109,1839,1,0.000377297950794
86110,1839,0,0.000264770491785
86111,1839,0,0.000264770491785
86112,1839,0,0.000264770491785
86113,1839,0,0.000264770491785
86114,1839,2,0.000564843715808
86115,1840,0,0.000264770491785
86116,1840,0,0.000264770491785
86117,1840,0,0.000264770491785
86118,1840,0,0.000264770491785
86119,1840,0,0.000264770491785
86121,1840,0,0.000264770491785
86122,1840,0,0.000264770491785
86123,1840,0,0.000264770491785
86124,1840,2,0.000321492666493
86125,1840,1,0.000489825409802
86126,1840,0,0.000264770491785
86127,1840,0,0.000264770491785
86128,1840,0,0.000264770491785
86129,1840,1,0.000489825409802
86131,1840,1,0.000489825409802
86132,1840,0,0.000264770491785
86133,1840,0,0.000264770491785
86134,1840,0,0.000264770491785
86135,1840,0,0.000264770491785
86136,1840,0,0.000264770491785
86137,1840,0,0.000264770491785
86138,1840,0,0.000264770491785
86139,1840,0,0.000264770491785
86140,1840,1,0.000377297950794
86141,1840,0,0.000264770491785
86142,1840,0,0.000264770491785
86143,1840,1,0.000298987174691
86144,1840,0,0.000264770491785
86145,1840,0,0.000264770491785
86146,1840,1,0.000377297950794
86147,1840,1,0.000386300147514
86148,1840,0,0.000264770491785
86149,1840,0,0.000264770491785
86150,1840,0,0.000264770491785
86151,1840,0,0.000264770491785
86152,1840,0,0.000264770491785
86153,1840,0,0.000264770491785
86154,1840,1,0.000339788797791
86155,1840,1,0.000321034221289
86156,1840,0,0.000264770491785
86157,1840,2,0.000399803442595
86158,1841,1,0.000744887650222
86160,1841,0,0.000264770491785
86162,1841,0,0.000264770491785
86163,1841,0,0.000264770491785
86164,1841,0,0.000264770491785
86165,1841,0,0.000264770491785
86169,1841,0,0.000264770491785
86170,1841,0,0.000264770491785
86171,1841,0,0.000264770491785
86172,1841,1,0.000843724268385
86173,1841,0,0.000264770491785
86174,1841,0,0.000264770491785
86177,1841,0,0.000264770491785
86178,1841,0,0.000264770491785
86179,1841,0,0.000264770491785
86180,1841,0,0.000264770491785
86181,1841,1,0.000339788797791
86182,1841,0,0.000264770491785
86183,1841,0,0.000264770491785
86184,1841,0,0.000264770491785
86185,1841,0,0.000264770491785
86186,1841,2,0.000799275922076
86188,1842,2,0.000726133073721
86189,1842,1,0.000377297950794
86190,1842,0,0.000264770491785
86191,1842,1,0.000377297950794
86192,1842,0,0.000264770491785
86193,1842,1,0.000309781475389
86194,1842,0,0.000264770491785
86195,1842,0,0.000264770491785
86198,1842,0,0.000264770491785
86199,1842,0,0.000264770491785
86200,1842,0,0.000264770491785
86201,1842,0,0.000264770491785
86202,1842,0,0.000264770491785
86203,1842,1,0.000472946290951
86204,1842,0,0.000264770491785
86205,1842,0,0.000264770491785
86206,1842,0,0.000264770491785
86207,1842,0,0.000264770491785
86208,1842,0,0.000264770491785
86209,1842,0,0.000264770491785
86210,1842,0,0.000264770491785
86211,1842,0,0.000264770491785
86212,1842,0,0.000264770491785
86213,1842,0,0.000264770491785
86214,1842,0,0.000264770491785
86215,1842,1,0.000872418770432
86216,1842,0,0.000264770491785
86217,1842,0,0.000264770491785
86218,1842,1,0.000489825409802
86219,1842,0,0.000264770491785
86220,1842,0,0.000264770491785
86221,1842,1,0.000339788797791
86222,1842,2,0.000527334562805
86223,1842,0,0.000264770491785
86224,1842,0,0.000264770491785
86225,1842,0,0.000264770491785
86226,1842,0,0.000264770491785
86227,1842,0,0.000264770491785
86228,1842,0,0.000264770491785
86230,1842,0,0.000264770491785
86231,1842,1,0.000287275983587
86232,1842,0,0.000264770491785
86233,1843,0,0.000264770491785
86234,1843,0,0.000264770491785
86235,1843,0,0.000264770491785
86236,1843,0,0.000264770491785
86237,1843,0,0.000264770491785
86238,1843,0,0.000264770491785
86239,1843,1,0.000595694994153
86240,1843,0,0.000264770491785
86241,1843,0,0.000264770491785
86242,1843,0,0.000264770491785
86243,1843,0,0.000264770491785
86244,1843,0,0.000264770491785
86245,1843,0,0.000264770491785
86246,1843,0,0.000264770491785
86247,1843,2,0.00071488032782
86248,1843,0,0.000264770491785
86249,1843,1,0.000489825409802
86250,1843,0,0.000264770491785
86252,1843,1,0.000489825409802
86253,1843,1,0.000377297950794
86254,1843,0,0.000264770491785
86255,1843,2,0.000810528667977
