,year,indegree,pagerank
85266,1819,0,0.000133185329343
85267,1819,7,0.000620109092955
85268,1819,0,0.000133185329343
85270,1819,0,0.000133185329343
85271,1819,0,0.000133185329343
85272,1819,0,0.000133185329343
85273,1819,0,0.000133185329343
85274,1819,0,0.000133185329343
85275,1819,0,0.000133185329343
85278,1819,0,0.000133185329343
85279,1819,0,0.000133185329343
85280,1819,0,0.000133185329343
85281,1819,0,0.000133185329343
85283,1820,6,0.000480225919688
85284,1820,0,0.000133185329343
85285,1820,0,0.000133185329343
85286,1820,0,0.000133185329343
85288,1820,0,0.000133185329343
85290,1820,0,0.000133185329343
85292,1820,0,0.000133185329343
85293,1820,0,0.000133185329343
85294,1820,0,0.000133185329343
85297,1820,0,0.000133185329343
85298,1820,0,0.000133185329343
85300,1820,0,0.000133185329343
85301,1820,0,0.000133185329343
85302,1820,0,0.000133185329343
85304,1820,0,0.000133185329343
85305,1820,0,0.000133185329343
85306,1820,0,0.000133185329343
85307,1820,0,0.000133185329343
85308,1820,0,0.000133185329343
85309,1820,0,0.000133185329343
85310,1821,0,0.000133185329343
85311,1821,0,0.000133185329343
85312,1821,1,0.000189789094314
85313,1821,0,0.000133185329343
85314,1821,2,0.000246392859285
85315,1821,2,0.000294820524872
85316,1821,0,0.000133185329343
85317,1821,1,0.000189789094314
85318,1821,1,0.000178033889046
85319,1821,3,0.000455260752028
85320,1821,4,0.000645389586106
85321,1821,0,0.000133185329343
85322,1821,0,0.000133185329343
85323,1821,0,0.000133185329343
85324,1821,1,0.000246392859285
85325,1821,0,0.000133185329343
85326,1821,0,0.000133185329343
85327,1821,0,0.000133185329343
85328,1821,0,0.000133185329343
85329,1821,0,0.000133185329343
85330,1821,6,0.000451049487555
85331,1821,3,0.000436958868021
85332,1821,3,0.000215597379375
85333,1821,0,0.000133185329343
85334,1821,1,0.000152053251
85335,1821,0,0.000133185329343
85336,1821,3,0.000403318936033
85337,1821,0,0.000133185329343
85340,1821,1,0.000246392859285
85341,1821,0,0.000133185329343
85342,1821,0,0.000133185329343
85343,1821,0,0.000133185329343
85344,1821,1,0.000189789094314
85345,1821,2,0.00020144881289
85346,1821,0,0.000133185329343
85348,1821,1,0.000196930370747
85349,1821,2,0.000218405442161
85350,1821,0,0.000133185329343
85351,1821,2,0.000246392859285
85352,1822,0,0.000133185329343
85353,1822,0,0.000133185329343
85354,1822,3,0.000416204154198
85355,1822,0,0.000133185329343
85356,1822,1,0.000177336266021
85357,1822,8,0.000573995883058
85358,1822,1,0.000189789094314
85359,1822,4,0.000542898474541
85360,1822,1,0.000170921172657
85361,1822,1,0.000189789094314
85362,1822,0,0.000133185329343
85363,1822,1,0.000189789094314
85364,1822,3,0.000416204154198
85365,1822,0,0.000133185329343
85366,1822,0,0.000133185329343
85367,1822,2,0.000199738778335
85368,1822,0,0.000133185329343
85370,1822,0,0.000133185329343
85371,1822,0,0.000133185329343
85372,1822,0,0.000133185329343
85373,1822,0,0.000133185329343
85374,1822,0,0.000133185329343
85375,1822,0,0.000133185329343
85376,1822,2,0.000267209732677
85377,1822,2,0.000375638122636
85378,1822,0,0.000133185329343
85379,1822,0,0.000133185329343
85380,1822,1,0.000189789094314
85382,1823,8,0.000842274029786
85384,1823,5,0.000363373973559
85385,1822,0,0.000133185329343
85386,1823,5,0.000567147527454
85387,1823,1,0.000189789094314
85389,1823,0,0.000133185329343
85390,1823,0,0.000133185329343
85391,1823,0,0.000133185329343
85392,1823,1,0.000193774942764
85393,1823,1,0.000189789094314
85394,1823,1,0.000178033889046
85396,1823,0,0.000133185329343
85397,1823,1,0.000189789094314
85398,1823,3,0.000366675859849
85399,1823,0,0.000133185329343
85401,1823,3,0.000343248190458
85402,1823,2,0.000656443234277
85404,1823,1,0.000170921172657
85405,1823,2,0.000359600389227
85406,1823,2,0.000207691205621
85407,1823,0,0.000133185329343
85408,1823,0,0.000133185329343
85409,1823,0,0.000133185329343
85410,1823,1,0.000189789094314
85411,1823,0,0.000133185329343
85412,1824,0,0.000133185329343
85413,1824,1,0.000246392859285
85414,1824,1,0.000188652891657
85415,1824,1,0.000205826827723
85416,1824,2,0.000208631257889
85417,1824,2,0.000284128702599
85418,1824,0,0.000133185329343
85419,1824,0,0.000133185329343
85420,1824,0,0.000133185329343
85421,1824,1,0.000173515511885
85423,1824,0,0.000133185329343
85424,1824,1,0.000246392859285
85425,1824,6,0.000570614508059
85426,1824,0,0.000133185329343
85427,1824,0,0.000133185329343
85428,1824,0,0.000133185329343
85429,1824,1,0.000246392859285
85430,1824,0,0.000133185329343
85431,1824,0,0.000133185329343
85432,1824,5,0.00036269215151
85433,1824,1,0.000189789094314
85434,1824,1,0.000246392859285
85435,1824,0,0.000133185329343
85436,1824,0,0.000133185329343
85437,1824,2,0.00047054376857
85438,1824,0,0.000133185329343
85439,1824,3,0.000416204154198
85440,1824,1,0.000148539100592
85441,1824,1,0.000246392859285
85442,1824,0,0.000133185329343
85444,1824,0,0.000133185329343
85445,1824,1,0.00023790229454
85446,1824,5,0.00041578486705
85448,1824,2,0.000227524937628
85449,1824,1,0.000246392859285
85450,1824,8,0.000594671052017
85451,1824,10,0.000592825577545
85452,1824,2,0.000271158814381
85453,1825,6,0.000548279605797
85454,1825,3,0.000530193094332
85455,1825,2,0.000294101342591
85456,1825,0,0.000133185329343
85457,1825,0,0.000133185329343
85458,1825,6,0.000367293559665
85459,1825,0,0.000133185329343
85460,1825,1,0.000177336266021
85461,1825,0,0.000133185329343
85462,1825,1,0.000158774447397
85463,1825,0,0.000133185329343
85464,1825,0,0.000133185329343
85465,1825,0,0.000133185329343
85466,1825,0,0.000133185329343
85467,1825,2,0.00026632996317
85468,1825,0,0.000133185329343
85469,1825,0,0.000133185329343
85470,1825,0,0.000133185329343
85471,1825,1,0.000170921172657
85472,1825,3,0.000242627479131
85473,1825,4,0.000302120209295
85474,1825,0,0.000133185329343
85475,1825,0,0.000133185329343
85476,1825,0,0.000133185329343
85477,1825,4,0.000301084074008
85478,1825,0,0.000133185329343
85479,1825,2,0.000284128702599
85480,1826,0,0.000133185329343
85481,1826,3,0.000275233420934
85482,1826,2,0.000248419097185
85483,1826,3,0.000314317377251
85485,1826,2,0.000316204169416
85486,1826,2,0.000199223055143
85488,1826,3,0.000359600389227
85489,1826,0,0.000133185329343
85490,1826,0,0.000133185329343
85491,1826,1,0.000246392859285
85492,1826,0,0.000133185329343
85493,1826,0,0.000133185329343
85494,1826,1,0.000170921172657
85495,1826,1,0.000270449459398
85496,1826,0,0.000133185329343
85498,1826,0,0.000133185329343
85499,1826,4,0.000679200886694
85500,1826,0,0.000133185329343
85501,1826,0,0.000133185329343
85502,1826,2,0.000302996624256
85503,1826,0,0.000133185329343
85504,1826,1,0.000189789094314
85505,1826,2,0.00016856268245
85506,1826,0,0.000133185329343
85508,1826,0,0.000133185329343
85509,1826,1,0.000189789094314
85510,1826,1,0.000205826827723
85511,1826,0,0.000133185329343
85512,1826,0,0.000133185329343
85513,1827,3,0.000215260788551
85514,1827,1,0.000155658371746
85515,1827,1,0.000246392859285
85516,1827,7,0.00127015490638
85517,1827,5,0.000730693562499
85518,1827,4,0.000609600351183
85519,1827,2,0.000302996624256
85520,1827,3,0.000236958898457
85521,1827,5,0.000449034337882
85522,1827,1,0.000454771463581
85523,1827,0,0.000133185329343
85524,1827,0,0.000133185329343
85525,1827,0,0.000133185329343
85526,1827,2,0.000407713589453
85528,1827,0,0.000133185329343
85529,1827,1,0.000170921172657
85530,1827,5,0.00083105712618
85531,1827,2,0.000181802490939
85532,1827,1,0.000189789094314
85533,1827,0,0.000133185329343
85534,1827,12,0.000752257097944
85535,1827,1,0.000170921172657
85536,1827,0,0.000133185329343
85537,1827,0,0.000133185329343
85538,1827,1,0.00023790229454
85539,1827,1,0.000189789094314
85540,1827,0,0.000133185329343
85541,1827,1,0.000246392859285
85542,1827,2,0.000302996624256
85543,1827,0,0.000133185329343
85544,1827,1,0.000256486018127
85545,1827,3,0.000302996624256
85546,1827,1,0.000189789094314
85547,1827,0,0.000133185329343
85548,1827,0,0.000133185329343
85549,1827,0,0.000133185329343
85550,1827,0,0.000133185329343
85551,1827,3,0.00055023246517
85552,1827,0,0.000133185329343
85553,1827,0,0.000133185329343
85554,1827,0,0.000133185329343
85555,1827,2,0.000472185277755
85556,1827,1,0.000189789094314
85558,1827,1,0.000246392859285
85559,1828,4,0.000286958890848
85560,1828,0,0.000133185329343
85561,1828,0,0.000133185329343
85562,1828,1,0.000153122433228
85563,1828,3,0.000416204154198
85564,1828,1,0.000170921172657
85565,1828,0,0.000133185329343
85566,1828,0,0.000133185329343
85567,1828,0,0.000133185329343
85568,1828,1,0.000246392859285
85569,1828,0,0.000133185329343
85570,1828,1,0.000189789094314
85571,1828,1,0.000246392859285
85572,1828,0,0.000133185329343
85573,1828,1,0.000161487211829
85574,1828,1,0.000189789094314
85575,1828,1,0.000161487211829
85576,1828,0,0.000133185329343
85577,1828,1,0.000163540268943
85578,1828,0,0.000133185329343
85579,1828,1,0.000155826835332
85580,1828,0,0.000133185329343
85581,1828,0,0.000133185329343
85582,1828,0,0.000133185329343
85583,1828,0,0.000133185329343
85584,1828,0,0.000133185329343
85585,1828,0,0.000133185329343
85586,1828,0,0.000133185329343
85587,1828,1,0.000189789094314
85588,1828,1,0.000161487211829
85590,1828,1,0.000304511414819
85591,1828,0,0.000133185329343
85592,1828,1,0.000170921172657
85593,1828,1,0.000170921172657
85594,1828,0,0.000133185329343
85595,1828,4,0.000286487192807
85596,1828,0,0.000133185329343
85597,1828,0,0.000133185329343
85600,1828,0,0.000133185329343
85602,1828,1,0.000160499161665
85604,1828,0,0.000133185329343
85605,1828,0,0.000133185329343
85606,1828,0,0.000133185329343
85607,1828,0,0.000133185329343
85608,1828,0,0.000133185329343
85609,1828,1,0.000246392859285
85610,1828,0,0.000133185329343
85611,1828,0,0.000133185329343
85612,1828,0,0.000133185329343
85613,1828,0,0.000133185329343
85614,1829,1,0.00023790229454
85615,1829,1,0.000246392859285
85616,1829,1,0.000188652891657
85617,1829,0,0.000133185329343
85619,1829,0,0.000133185329343
85620,1829,0,0.000133185329343
85621,1829,0,0.000133185329343
85622,1829,0,0.000133185329343
85623,1829,1,0.000170921172657
85624,1829,2,0.000197336262977
85625,1829,0,0.000133185329343
85626,1829,0,0.000133185329343
85627,1829,2,0.000227524937628
85628,1829,0,0.000133185329343
85629,1829,0,0.000133185329343
85630,1829,1,0.000155826835332
85631,1829,4,0.000333256489857
85632,1829,0,0.000133185329343
85633,1829,0,0.000133185329343
85635,1829,1,0.000246392859285
85637,1829,1,0.000189789094314
85638,1829,0,0.000133185329343
85639,1829,1,0.000147506596461
85640,1829,0,0.000133185329343
85642,1829,8,0.00040154170605
85643,1829,0,0.000133185329343
85644,1829,1,0.000246392859285
85645,1829,0,0.000133185329343
85646,1829,2,0.000273724391514
85647,1829,0,0.000133185329343
85648,1829,1,0.000887902195619
85649,1829,0,0.000133185329343
85650,1829,2,0.000189789094314
85651,1829,0,0.000133185329343
85652,1829,0,0.000133185329343
85653,1829,0,0.000133185329343
85654,1829,1,0.000153122433228
85655,1829,0,0.000133185329343
85656,1829,0,0.000133185329343
85657,1830,0,0.000133185329343
85658,1830,3,0.000285206869551
85659,1830,2,0.000170921172657
85660,1830,0,0.000133185329343
85661,1830,1,0.000152053251
85662,1830,0,0.000133185329343
85663,1830,0,0.000133185329343
85664,1830,0,0.000133185329343
85665,1830,0,0.000133185329343
85666,1830,0,0.000133185329343
85667,1830,2,0.000283657004558
85668,1830,4,0.000249248779521
85669,1830,1,0.000342619259736
85670,1830,0,0.000133185329343
85671,1830,1,0.000170921172657
85672,1830,0,0.000133185329343
85673,1830,0,0.000133185329343
85674,1830,1,0.000150607527133
85675,1830,1,0.00018161299493
85676,1830,1,0.000246392859285
85677,1830,0,0.000133185329343
85678,1830,1,0.000246392859285
85679,1830,0,0.000133185329343
85680,1830,1,0.000246392859285
85681,1830,0,0.000133185329343
85682,1830,0,0.000133185329343
85683,1830,1,0.000157951284439
85684,1830,1,0.000189789094314
85685,1830,0,0.000133185329343
85686,1830,0,0.000133185329343
85687,1830,0,0.000133185329343
85688,1830,0,0.000133185329343
85689,1830,1,0.000161487211829
85691,1830,0,0.000133185329343
85692,1830,0,0.000133185329343
85693,1830,0,0.000133185329343
85695,1830,0,0.000133185329343
85696,1830,0,0.000133185329343
85697,1830,1,0.000147336270586
85698,1830,0,0.000133185329343
85700,1830,0,0.000133185329343
85701,1830,0,0.000133185329343
85702,1830,0,0.000133185329343
85704,1830,0,0.000133185329343
85705,1830,0,0.000133185329343
85706,1830,0,0.000133185329343
85707,1830,0,0.000133185329343
85708,1830,0,0.000133185329343
85709,1830,0,0.000133185329343
85710,1830,1,0.000246392859285
85711,1830,0,0.000133185329343
85712,1830,3,0.000322807941996
85713,1830,1,0.000246392859285
85714,1830,5,0.000261050847798
85715,1831,2,0.000282230117983
85716,1831,0,0.000133185329343
85717,1831,0,0.000133185329343
85719,1831,2,0.0002180909768
85720,1831,0,0.000133185329343
85721,1831,1,0.000246392859285
85722,1831,0,0.000133185329343
85723,1831,0,0.000133185329343
85724,1831,1,0.000235072106291
85725,1831,0,0.000133185329343
85726,1831,0,0.000133185329343
85727,1831,0,0.000133185329343
85728,1831,2,0.000246392859285
85729,1831,1,0.000161487211829
85730,1831,2,0.000200316383818
85731,1831,0,0.000133185329343
85732,1831,2,0.000227524937628
85733,1831,1,0.000235072106291
85734,1831,1,0.000152053251
85735,1831,0,0.000133185329343
85736,1831,0,0.000133185329343
85737,1831,0,0.000133185329343
85738,1831,0,0.000133185329343
85739,1831,0,0.000133185329343
85741,1831,1,0.000162241928695
85742,1831,1,0.000147336270586
85743,1831,1,0.000246392859285
85744,1831,0,0.000133185329343
85745,1831,0,0.000133185329343
85746,1831,0,0.000133185329343
85747,1831,0,0.000133185329343
85748,1831,0,0.000133185329343
85749,1831,1,0.000235072106291
85750,1831,0,0.000133185329343
85751,1831,0,0.000133185329343
85752,1831,0,0.000133185329343
85753,1831,0,0.000133185329343
85754,1831,0,0.000133185329343
85755,1831,1,0.000246392859285
85756,1831,1,0.000246392859285
85757,1832,0,0.000133185329343
85758,1832,0,0.000133185329343
85759,1832,0,0.000133185329343
85760,1832,0,0.000133185329343
85761,1832,1,0.000278798514731
85762,1832,1,0.000139474636562
85763,1832,3,0.00036368843892
85764,1832,1,0.000170921172657
85765,1832,1,0.000246392859285
85766,1832,0,0.000133185329343
85767,1832,0,0.000133185329343
85768,1832,0,0.000133185329343
85769,1832,0,0.000133185329343
85770,1832,0,0.000133185329343
85771,1832,3,0.000356770200979
85773,1831,0,0.000133185329343
85774,1832,3,0.000325638130245
85775,1832,0,0.000133185329343
85776,1832,1,0.000887902195619
85777,1832,2,0.000447336224932
85779,1832,0,0.000133185329343
85780,1832,1,0.000161487211829
85781,1832,0,0.000133185329343
85782,1832,5,0.000319026861035
85783,1832,0,0.000133185329343
85784,1832,0,0.000133185329343
85785,1832,0,0.000133185329343
85786,1832,0,0.000133185329343
85787,1832,0,0.000133185329343
85788,1832,2,0.000269034365274
85789,1832,0,0.000133185329343
85790,1832,0,0.000133185329343
85791,1832,2,0.000249966325723
85792,1832,1,0.000158774447397
85793,1832,4,0.000313063250083
85794,1832,0,0.000133185329343
85795,1832,1,0.000189789094314
85796,1832,0,0.000133185329343
85797,1832,1,0.000213845694427
85798,1832,2,0.000199223055143
85799,1832,0,0.000133185329343
85800,1832,0,0.000133185329343
85801,1832,0,0.000133185329343
85802,1832,2,0.000208657015971
85803,1832,3,0.000472807919169
85804,1832,0,0.000133185329343
85805,1832,0,0.000133185329343
85806,1832,3,0.000305826812505
85807,1832,2,0.000201276112257
85808,1832,1,0.000265638139376
85809,1832,0,0.000133185329343
85810,1833,1,0.000155826835332
85811,1833,1,0.000155826835332
85812,1833,1,0.000155826835332
85813,1833,3,0.000225772916332
85814,1833,0,0.000133185329343
85815,1833,0,0.000133185329343
85816,1833,0,0.000133185329343
85817,1833,1,0.000246392859285
85818,1833,1,0.000246392859285
85819,1833,1,0.000170921172657
85820,1833,0,0.000133185329343
85821,1833,1,0.000181448462161
85822,1833,0,0.000133185329343
85823,1833,0,0.000133185329343
85824,1833,0,0.000133185329343
85825,1833,2,0.000227524937628
85826,1833,0,0.000133185329343
85827,1833,2,0.000167407022249
85828,1833,0,0.000133185329343
85829,1833,0,0.000133185329343
85830,1833,0,0.000133185329343
85831,1833,2,0.000199223055143
85832,1833,1,0.000258421159342
85833,1833,1,0.000161487211829
85834,1833,0,0.000133185329343
85835,1833,0,0.000133185329343
85836,1833,1,0.000246392859285
85837,1833,0,0.000133185329343
85838,1833,0,0.000133185329343
85839,1833,0,0.000133185329343
85840,1833,1,0.000152053251
85841,1833,1,0.000308138132908
85842,1833,1,0.000246392859285
85843,1833,0,0.000133185329343
85844,1833,0,0.000133185329343
85845,1833,1,0.000170921172657
85846,1833,0,0.000133185329343
85847,1833,0,0.000133185329343
85848,1833,1,0.000246392859285
85849,1833,0,0.000133185329343
85850,1833,0,0.000133185329343
85851,1834,1,0.000155826835332
85852,1834,0,0.000133185329343
85853,1834,1,0.000189789094314
85855,1834,0,0.000133185329343
85856,1834,0,0.000133185329343
85857,1834,0,0.000133185329343
85858,1834,0,0.000133185329343
85859,1834,0,0.000133185329343
85860,1834,2,0.000231415945776
85861,1834,1,0.000189789094314
85862,1834,0,0.000133185329343
85863,1834,0,0.000133185329343
85864,1834,0,0.000133185329343
85865,1834,1,0.000189789094314
85866,1834,0,0.000133185329343
85867,1834,0,0.000133185329343
85868,1834,0,0.000133185329343
85869,1834,0,0.000133185329343
85870,1834,0,0.000133185329343
85871,1834,0,0.000133185329343
85872,1834,0,0.000133185329343
85873,1834,0,0.000133185329343
85874,1834,0,0.000133185329343
85876,1834,0,0.000133185329343
85877,1834,1,0.000173515511885
85878,1834,3,0.0001957410361
85879,1834,0,0.000133185329343
85880,1834,2,0.0002180909768
85881,1834,0,0.000133185329343
85882,1834,0,0.000133185329343
85883,1834,0,0.000133185329343
85884,1834,0,0.000133185329343
85885,1834,0,0.000133185329343
85886,1834,0,0.000133185329343
85887,1834,1,0.000161487211829
85888,1834,0,0.000133185329343
85889,1834,0,0.000133185329343
85890,1834,1,0.000161487211829
85891,1834,0,0.000133185329343
85892,1834,0,0.000133185329343
85893,1834,2,0.000203131410343
85894,1834,0,0.000133185329343
85895,1834,0,0.000133185329343
85896,1834,0,0.000133185329343
85897,1834,0,0.000133185329343
85898,1834,0,0.000133185329343
85899,1834,0,0.000133185329343
85900,1834,1,0.000246392859285
85901,1834,0,0.000133185329343
85902,1834,0,0.000133185329343
85903,1834,0,0.000133185329343
85904,1834,1,0.000170921172657
85905,1834,1,0.000189789094314
85906,1834,0,0.000133185329343
85907,1834,0,0.000133185329343
85908,1834,1,0.000170921172657
85909,1834,0,0.000133185329343
85910,1834,0,0.000133185329343
85911,1834,0,0.000133185329343
85912,1834,0,0.000133185329343
85913,1835,0,0.000133185329343
85914,1835,0,0.000133185329343
85915,1835,2,0.000268865901688
85916,1835,0,0.000133185329343
85917,1835,0,0.000133185329343
85918,1835,0,0.000133185329343
85919,1835,0,0.000133185329343
85920,1835,0,0.000133185329343
85921,1835,0,0.000133185329343
85922,1835,1,0.000189789094314
85923,1835,0,0.000133185329343
85924,1835,1,0.000155826835332
85925,1835,0,0.000133185329343
85926,1834,0,0.000133185329343
85927,1834,0,0.000133185329343
85928,1835,1,0.000246392859285
85929,1834,3,0.000240780284331
85931,1835,0,0.000133185329343
85932,1835,0,0.000133185329343
85933,1835,0,0.000133185329343
85934,1835,1,0.000246392859285
85935,1835,0,0.000133185329343
85936,1835,0,0.000133185329343
85937,1835,2,0.000535307909658
85938,1835,0,0.000133185329343
85939,1835,1,0.000155826835332
85940,1835,0,0.000133185329343
85941,1835,0,0.000133185329343
85942,1835,0,0.000133185329343
85943,1835,2,0.000359600389227
85944,1835,1,0.000161487211829
85945,1835,0,0.000133185329343
85946,1835,0,0.000133185329343
85947,1835,1,0.000189789094314
85948,1835,0,0.000133185329343
85949,1835,0,0.000133185329343
85950,1835,1,0.000161487211829
85951,1835,0,0.000133185329343
85952,1835,0,0.000133185329343
85953,1835,0,0.000133185329343
85954,1836,2,0.000208657015971
85955,1836,1,0.000887902195619
85956,1836,1,0.000887902195619
85958,1836,0,0.000133185329343
85959,1836,0,0.000133185329343
85960,1836,1,0.000297125783662
85961,1836,1,0.000385742245456
85962,1836,0,0.000133185329343
85963,1836,0,0.000133185329343
85964,1836,0,0.000133185329343
85965,1836,0,0.000133185329343
85966,1836,0,0.000133185329343
85969,1836,0,0.000133185329343
85971,1836,0,0.000133185329343
85972,1836,0,0.000133185329343
85973,1836,0,0.000133185329343
85974,1836,0,0.000133185329343
85975,1836,1,0.000887902195619
85976,1836,1,0.000887902195619
85977,1836,0,0.000133185329343
85978,1836,0,0.000133185329343
85979,1836,0,0.000133185329343
85980,1836,0,0.000133185329343
85981,1836,0,0.000133185329343
85982,1836,0,0.000133185329343
85983,1836,0,0.000133185329343
85984,1836,0,0.000133185329343
85985,1836,0,0.000133185329343
85986,1836,0,0.000133185329343
85987,1836,0,0.000133185329343
85988,1836,0,0.000133185329343
85989,1836,0,0.000133185329343
85991,1836,0,0.000133185329343
85992,1836,0,0.000133185329343
85993,1836,1,0.00018161299493
85994,1836,0,0.000133185329343
85995,1836,0,0.000133185329343
85996,1836,0,0.000133185329343
85998,1836,0,0.000133185329343
86000,1836,0,0.000133185329343
86001,1836,0,0.000133185329343
86003,1836,0,0.000133185329343
86004,1836,0,0.000133185329343
86008,1837,2,0.000359600389227
86009,1837,1,0.000246392859285
86010,1837,0,0.000133185329343
86011,1837,0,0.000133185329343
86012,1837,1,0.000155826835332
86013,1837,0,0.000133185329343
86014,1837,3,0.000216323337057
86015,1837,0,0.000133185329343
86016,1837,0,0.000133185329343
86017,1837,2,0.000308185302712
86018,1837,1,0.00015967589135
86019,1837,0,0.000133185329343
86020,1837,0,0.000133185329343
86022,1837,0,0.000133185329343
86023,1837,0,0.000133185329343
86024,1837,4,0.000224982499071
86025,1838,0,0.000133185329343
86026,1838,0,0.000133185329343
86027,1838,2,0.000195853783418
86028,1838,1,0.000193562678646
86029,1838,0,0.000133185329343
86030,1838,0,0.000133185329343
86031,1838,1,0.000178426831893
86032,1838,1,0.000170921172657
86033,1838,0,0.000133185329343
86034,1838,0,0.000133185329343
86035,1838,0,0.000133185329343
86036,1838,0,0.000133185329343
86037,1838,0,0.000133185329343
86038,1838,0,0.000133185329343
86039,1838,0,0.000133185329343
86040,1838,1,0.000155826835332
86041,1838,0,0.000133185329343
86042,1838,0,0.000133185329343
86043,1838,2,0.000246392859285
86044,1838,0,0.000133185329343
86045,1838,0,0.000133185329343
86046,1838,0,0.000133185329343
86047,1838,0,0.000133185329343
86048,1838,2,0.000322807941996
86049,1838,0,0.000133185329343
86050,1838,0,0.000133185329343
86051,1838,1,0.000246392859285
86052,1838,1,0.000170921172657
86053,1838,0,0.000133185329343
86054,1838,0,0.000133185329343
86055,1838,1,0.000221864561131
86056,1838,0,0.000133185329343
86058,1838,3,0.000222965189895
86059,1838,1,0.000234213615856
86061,1838,1,0.000186958906066
86062,1838,3,0.000243697441906
86063,1838,0,0.000133185329343
86064,1838,0,0.000133185329343
86065,1838,0,0.000133185329343
86067,1839,2,0.000302996624256
86068,1839,0,0.000133185329343
86069,1839,0,0.000133185329343
86070,1839,0,0.000133185329343
86071,1839,0,0.000133185329343
86072,1839,8,0.000537283800343
86073,1839,0,0.000133185329343
86074,1839,0,0.000133185329343
86075,1839,0,0.000133185329343
86076,1839,0,0.000133185329343
86077,1839,1,0.000170921172657
86078,1839,1,0.000188652891657
86079,1839,0,0.000133185329343
86081,1839,0,0.000133185329343
86082,1839,1,0.000170921172657
86083,1839,0,0.000133185329343
86086,1839,0,0.000133185329343
86087,1839,2,0.0002180909768
86088,1839,1,0.000246392859285
86089,1839,0,0.000133185329343
86090,1839,1,0.000155826835332
86091,1839,0,0.000133185329343
86092,1839,0,0.000133185329343
86093,1839,0,0.000133185329343
86095,1839,0,0.000133185329343
86096,1839,0,0.000133185329343
86097,1839,2,0.000185620998894
86098,1839,0,0.000133185329343
86099,1839,0,0.000133185329343
86100,1839,4,0.000375732462244
86101,1839,0,0.000133185329343
86103,1839,1,0.000246392859285
86104,1839,1,0.000170921172657
86105,1839,0,0.000133185329343
86106,1839,0,0.000133185329343
86108,1839,1,0.000186958906066
86109,1839,1,0.000189789094314
86110,1839,0,0.000133185329343
86111,1839,0,0.000133185329343
86112,1839,0,0.000133185329343
86113,1839,4,0.000375154632143
86114,1839,4,0.000368089238707
86115,1840,0,0.000133185329343
86116,1840,0,0.000133185329343
86117,1840,1,0.000246392859285
86118,1840,0,0.000133185329343
86119,1840,0,0.000133185329343
86121,1840,0,0.000133185329343
86122,1840,1,0.000189789094314
86123,1840,0,0.000133185329343
86124,1840,2,0.000177861536061
86125,1840,1,0.000246392859285
86126,1840,0,0.000133185329343
86127,1840,0,0.000133185329343
86128,1840,0,0.000133185329343
86129,1840,1,0.000246392859285
86131,1840,2,0.000302996624256
86132,1840,0,0.000133185329343
86133,1840,0,0.000133185329343
86134,1840,0,0.000133185329343
86135,1840,0,0.000133185329343
86136,1840,0,0.000133185329343
86137,1840,0,0.000133185329343
86138,1840,0,0.000133185329343
86139,1840,0,0.000133185329343
86140,1840,2,0.000290119267726
86141,1840,0,0.000133185329343
86142,1840,0,0.000133185329343
86143,1840,1,0.000163540268943
86144,1840,0,0.000133185329343
86145,1840,2,0.000208657015971
86146,1840,1,0.000302855114844
86147,1840,1,0.000206345695568
86148,1840,0,0.000133185329343
86149,1840,0,0.000133185329343
86150,1840,2,0.000274694741771
86151,1840,0,0.000133185329343
86152,1840,0,0.000133185329343
86153,1840,0,0.000133185329343
86154,1840,1,0.000170921172657
86155,1840,1,0.000161487211829
86156,1840,0,0.000133185329343
86157,1840,3,0.000229329863978
86158,1841,1,0.000374694726553
86160,1841,0,0.000133185329343
86162,1841,2,0.00015865702358
86163,1841,0,0.000133185329343
86164,1841,0,0.000133185329343
86165,1841,1,0.000410779626722
86169,1841,0,0.000133185329343
86170,1841,0,0.000133185329343
86171,1841,1,0.000149357833621
86172,1841,1,0.000438158328755
86173,1841,0,0.000133185329343
86174,1841,0,0.000133185329343
86177,1841,1,0.000189789094314
86178,1841,0,0.000133185329343
86179,1841,0,0.000133185329343
86180,1841,0,0.000133185329343
86181,1841,1,0.000170921172657
86182,1841,1,0.000189789094314
86183,1841,3,0.000208657015971
86184,1841,0,0.000133185329343
86185,1841,1,0.000246392859285
86186,1841,3,0.000459308115893
86188,1842,6,0.000659052544915
86189,1842,2,0.000228073822622
86190,1842,0,0.000133185329343
86191,1842,1,0.000189789094314
86192,1842,0,0.000133185329343
86193,1842,2,0.000198235004979
86194,1842,3,0.000242440597483
86195,1842,0,0.000133185329343
86198,1842,0,0.000133185329343
86199,1842,0,0.000133185329343
86200,1842,0,0.000133185329343
86201,1842,0,0.000133185329343
86202,1842,0,0.000133185329343
86203,1842,1,0.00023790229454
86204,1842,0,0.000133185329343
86205,1842,0,0.000133185329343
86206,1842,0,0.000133185329343
86207,1842,1,0.000246392859285
86208,1842,1,0.000170921172657
86209,1842,0,0.000133185329343
86210,1842,1,0.000170921172657
86211,1842,0,0.000133185329343
86212,1842,0,0.000133185329343
86213,1842,0,0.000133185329343
86214,1842,0,0.000133185329343
86215,1842,2,0.00044639282885
86216,1842,0,0.000133185329343
86217,1842,0,0.000133185329343
86218,1842,1,0.000246392859285
86219,1842,0,0.000133185329343
86220,1842,0,0.000133185329343
86221,1842,3,0.000255826820114
86222,1842,3,0.000302996624256
