,km_10,km_100,km_1000,gmm_10,gmm_100,gmm_1000,hc_10,hc_100,hc_1000
2620695,3,58,787,6,89,297,6,21,701
2620696,1,33,321,8,57,863,0,70,290
2620697,1,33,833,8,57,891,1,24,833
85994,8,94,31,0,58,116,5,1,136
85996,3,58,973,6,89,728,6,2,74
88959,3,58,286,6,89,650,5,66,743
88958,1,18,498,8,57,891,0,70,923
88957,3,95,482,6,23,188,0,5,166
88956,1,78,239,8,90,364,5,62,76
88955,1,77,415,8,92,997,1,34,935
88954,1,46,470,8,95,890,8,69,37
88953,3,10,856,6,6,34,6,2,359
88952,4,65,118,8,21,488,1,26,603
88951,3,10,105,6,6,34,6,81,72
88950,1,82,740,3,33,55,0,47,246
89398,3,94,605,0,58,458,6,2,84
89399,4,67,159,4,12,679,2,25,746
89396,0,16,132,9,28,494,5,62,76
89397,1,25,450,8,41,72,0,98,342
89394,1,95,491,8,8,36,0,28,876
89395,1,56,270,8,96,555,1,4,573
89392,1,72,28,8,96,555,0,28,876
89393,3,10,973,6,11,926,0,98,886
89390,1,99,125,8,96,877,1,4,806
89391,3,95,354,6,23,832,6,2,84
103563,8,22,16,0,70,221,5,1,590
103562,3,95,208,6,44,188,6,17,238
103561,1,26,530,8,27,818,0,3,26
103560,1,46,0,8,31,831,8,69,163
103567,6,4,958,1,77,319,3,43,686
103566,3,58,910,6,89,431,6,2,109
103565,1,47,740,8,61,760,0,3,128
103564,3,10,616,6,6,728,6,2,584
103569,3,58,973,6,89,188,6,2,790
103568,1,47,185,3,33,733,0,3,119
88850,1,33,838,8,57,891,0,28,543
88855,1,36,137,8,32,293,1,4,523
103330,1,36,270,8,32,938,1,4,523
97131,3,53,696,6,42,752,6,81,533
97130,1,26,573,8,11,760,0,98,450
97133,1,12,338,8,56,281,0,82,696
97132,1,47,44,8,27,73,0,3,437
97135,3,95,139,8,8,855,5,76,808
97134,4,85,967,8,53,847,1,29,218
97137,1,62,152,8,44,644,0,70,797
97136,4,0,927,8,3,289,2,67,779
97139,1,12,99,8,56,66,5,76,770
97138,8,22,511,0,70,394,5,1,859
88049,1,12,854,8,56,66,5,76,770
88048,7,52,175,7,16,144,9,71,314
97689,1,99,900,8,32,706,1,4,303
97688,1,47,596,8,27,974,0,82,840
88041,8,86,58,0,35,597,5,66,208
88040,1,47,234,8,27,800,0,3,949
88043,1,62,514,8,61,103,0,3,128
88042,3,58,984,6,89,297,6,2,440
97683,1,55,422,8,95,89,8,94,12
97682,1,33,311,8,57,863,0,28,190
88047,1,46,422,8,95,89,8,94,12
97680,3,95,360,6,23,944,6,2,977
100030,8,86,153,0,35,932,5,1,682
100031,3,95,510,6,23,15,6,2,291
100032,3,53,172,6,42,752,6,81,846
100033,3,53,172,6,42,752,6,81,846
100034,1,95,637,8,23,74,6,2,364
100035,1,47,515,6,61,971,0,47,681
100036,4,78,735,6,90,364,5,62,907
100037,8,95,791,0,23,150,0,47,681
100038,7,64,577,7,54,900,9,71,55
100039,4,43,642,3,51,957,2,67,177
107834,1,12,280,8,56,695,0,84,179
93505,1,85,438,8,53,551,1,29,765
90480,1,56,127,8,96,864,0,82,696
90481,1,78,547,8,90,359,0,3,856
90482,1,25,127,8,41,974,0,82,696
90483,3,10,479,6,6,130,6,21,404
90484,1,48,448,8,32,170,1,4,595
90485,1,48,43,8,74,258,0,91,304
90486,3,10,45,6,6,392,6,2,584
90487,1,72,253,8,96,368,0,28,623
90488,3,10,479,6,6,74,6,2,131
90489,1,44,770,8,55,241,1,24,572
112932,3,0,197,6,3,478,0,61,460
112933,1,56,743,8,3,408,0,28,938
112930,8,94,682,0,58,119,5,50,96
112931,1,43,642,8,51,957,0,3,396
112936,3,10,456,6,6,392,6,83,101
112934,9,42,189,8,87,465,4,9,123
112935,3,10,826,6,6,757,6,21,362
109583,1,2,936,3,33,763,6,21,404
109582,3,82,741,6,65,168,0,79,628
91290,1,47,708,8,61,172,8,69,956
109580,1,14,210,8,7,629,5,65,737
91296,3,95,408,6,23,832,6,2,84
109586,8,86,402,0,35,364,5,62,907
109585,4,86,162,3,35,720,5,66,187
109584,4,86,712,3,35,372,1,41,276
94569,1,12,854,8,56,695,0,84,255
94568,3,95,50,6,11,188,6,2,790
94567,1,12,320,8,56,127,1,4,112
94566,1,0,44,8,3,393,0,70,582
94565,4,14,273,6,7,487,1,7,14
94564,3,58,675,6,89,704,4,40,969
94563,3,58,370,6,89,897,6,2,359
109589,3,58,984,6,89,297,6,2,109
94561,1,56,257,8,96,864,0,3,410
94560,4,65,484,1,21,714,8,69,670
91299,4,65,484,1,21,714,8,69,670
2540183,3,53,696,6,42,752,6,81,153
1304346,3,10,826,6,6,757,6,21,435
97917,1,46,470,8,95,886,8,94,698
97916,4,62,601,8,38,283,1,41,579
97915,1,15,5,6,46,396,0,61,460
97914,3,53,172,6,42,56,6,81,735
97913,1,62,223,8,61,333,1,7,73
97912,1,62,18,8,38,623,0,3,297
97911,1,7,394,8,78,601,1,46,843
97910,3,95,50,6,23,188,6,2,790
97919,3,10,826,6,6,757,6,21,435
97918,3,58,984,6,89,18,6,2,440
92248,3,62,788,6,61,642,1,29,147
92249,3,58,984,6,89,297,6,2,440
95218,1,26,254,6,27,157,0,3,410
92240,1,26,98,6,11,588,0,98,342
92241,1,56,230,8,27,656,0,3,635
92242,1,26,782,8,11,328,6,17,283
92243,1,15,985,8,8,796,6,17,283
92244,1,62,230,8,27,656,0,3,635
92245,3,62,509,6,61,969,0,79,93
92246,1,56,934,8,61,393,0,70,582
95211,3,58,910,6,13,608,6,2,109
96242,1,40,924,8,84,631,5,58,454
111560,8,54,488,0,22,816,5,87,354
111561,1,26,935,8,44,423,0,70,784
111562,4,40,929,7,84,375,5,58,560
111563,3,15,980,6,46,666,0,52,845
2679203,8,49,235,0,85,712,5,35,675
2679202,8,78,63,0,90,842,5,62,907
2679205,3,49,954,6,85,672,0,52,97
2679204,1,46,588,8,95,886,8,69,990
104258,3,58,787,6,89,547,6,2,84
104259,4,90,182,3,40,612,5,90,739
93119,3,95,402,6,8,748,5,66,743
93118,7,64,887,7,54,219,9,14,216
104250,4,13,777,8,30,624,1,4,511
104251,3,58,787,6,89,547,6,21,701
93111,3,53,856,6,42,431,6,81,72
93110,1,48,708,8,61,103,0,3,128
93117,3,63,414,6,66,579,2,32,275
93116,1,33,838,8,57,891,0,28,311
104256,3,15,72,6,46,672,6,17,44
104257,1,33,257,8,57,555,0,28,190
98129,1,33,491,8,57,89,0,28,767
98128,3,10,138,6,6,716,6,21,512
98123,1,33,257,8,57,203,0,28,382
98122,8,96,282,0,45,816,5,87,463
98121,1,33,611,8,57,228,0,28,31
98120,1,87,526,8,71,239,5,76,253
98127,1,56,321,8,96,706,0,28,602
98126,7,52,175,7,16,144,9,71,314
98125,1,18,768,8,44,113,2,67,779
98124,3,95,824,6,61,680,6,2,329
110215,3,95,693,6,23,650,6,2,345
110214,1,46,687,8,31,905,8,69,37
110217,1,25,127,8,41,791,0,82,155
110216,1,33,227,8,96,863,0,28,543
110211,1,26,239,8,11,235,0,98,599
110210,1,87,838,8,71,891,5,76,253
110213,1,78,735,8,90,695,0,52,68
110212,4,20,251,1,19,964,1,77,189
110219,7,64,963,7,54,308,9,14,360
110218,3,10,876,6,6,157,0,52,557
106098,3,95,50,8,23,188,6,2,364
106099,3,10,787,6,6,547,6,21,747
106095,1,47,130,8,90,760,0,82,708
106096,1,18,609,8,11,588,0,98,342
106097,3,53,172,6,42,752,6,81,153
106090,3,53,172,6,42,752,6,81,153
106091,1,0,197,8,3,408,0,28,95
106092,1,56,509,8,44,927,0,3,193
102968,1,47,530,8,61,365,0,3,718
102969,1,47,740,8,27,365,0,3,718
102964,1,18,609,8,11,588,0,98,342
102965,1,48,827,3,74,564,0,28,729
102966,1,47,201,8,44,807,1,68,35
102967,3,10,826,6,6,757,6,21,279
102960,1,47,234,8,27,622,1,27,88
102961,3,58,616,6,89,897,6,2,359
102962,4,7,764,8,78,789,1,4,82
102963,1,50,551,8,69,334,1,49,443
98709,1,56,393,8,96,73,0,28,226
2388869,4,40,49,3,84,375,5,58,295
873660,1,25,127,8,41,296,0,82,155
98708,1,12,866,6,56,933,0,52,845
873668,1,33,427,8,57,77,1,4,474
873669,4,98,237,3,91,829,2,13,986
93805,3,10,826,6,6,757,6,21,312
93804,3,12,482,6,56,93,6,21,435
93807,1,77,430,8,8,493,6,17,702
93806,1,36,137,8,32,293,1,4,523
93801,8,96,630,0,45,262,5,35,115
93800,4,0,412,3,3,286,4,23,316
93803,1,33,611,8,57,228,0,28,382
93802,1,78,130,8,90,364,5,62,76
93809,4,85,199,8,53,828,1,29,881
93808,7,64,887,7,54,900,4,59,774
105611,1,78,735,8,90,364,5,62,76
105610,3,62,408,6,61,832,6,2,84
105617,4,78,735,3,90,364,1,4,65
98705,4,47,480,3,27,242,1,4,65
105615,3,15,138,6,46,744,6,21,512
105619,4,56,444,3,96,13,0,70,290
105618,1,64,125,8,27,309,9,14,762
102340,1,64,548,8,54,309,9,14,762
102341,3,95,447,6,23,359,0,3,856
102342,1,26,573,8,27,760,0,3,26
102343,1,18,439,8,44,513,0,5,480
102344,8,96,735,0,90,816,5,62,639
102345,7,64,416,7,54,309,9,14,772
102346,1,87,526,8,56,978,9,14,216
102347,1,15,348,8,46,513,6,17,280
102348,4,78,130,8,90,364,1,24,572
102349,3,58,761,6,89,371,6,2,74
3205768,3,0,837,3,44,271,0,30,10
3205767,3,58,984,6,89,18,6,2,440
112217,1,7,213,8,78,108,1,0,117
112216,4,44,269,6,55,388,1,24,288
112215,1,50,674,8,73,790,0,91,727
112214,1,48,792,8,74,172,1,4,685
112213,1,46,0,8,31,33,8,69,604
112212,3,53,856,6,42,716,6,81,72
112211,4,48,356,3,74,113,1,0,91
112210,8,96,817,0,45,99,5,87,39
112219,1,44,419,8,32,241,1,24,444
112218,1,12,99,8,56,66,0,52,68
2390042,4,63,454,3,66,335,2,32,275
109879,3,53,172,6,42,70,6,21,747
109878,9,20,570,4,19,41,1,77,108
109873,1,12,24,8,56,145,0,70,801
109872,1,12,338,8,56,281,0,91,727
109871,3,58,50,6,23,188,6,2,366
109870,4,2,185,3,33,262,0,3,589
109877,7,24,142,7,16,272,9,60,758
109876,1,15,43,8,8,860,1,24,272
109875,4,50,202,3,99,940,1,49,613
109874,6,23,999,1,77,702,3,22,442
85571,8,96,817,0,45,936,5,87,485
103761,1,26,662,6,44,197,4,40,969
103760,9,34,577,7,26,417,9,71,55
103763,3,15,515,6,46,971,0,47,681
91233,3,95,771,6,23,767,0,15,901
103765,1,26,530,8,27,818,0,98,450
103764,1,18,439,8,0,513,0,5,480
91236,1,14,273,6,7,977,0,70,923
91237,1,33,637,8,57,344,6,2,364
103769,3,15,980,6,46,40,0,61,460
103768,8,96,630,0,45,262,5,35,115
111979,9,8,296,4,87,123,2,44,262
111978,5,3,254,2,13,457,0,3,204
111977,1,87,526,8,56,978,0,70,784
111976,8,49,243,0,28,889,2,6,7
111975,8,94,986,0,58,651,5,50,791
111974,1,18,838,6,44,513,0,28,311
111973,8,94,986,0,58,651,5,50,791
111972,3,53,86,6,42,390,0,10,27
111971,4,96,853,3,34,331,5,35,124
111970,3,96,817,6,45,936,5,87,485
145718,4,31,541,8,25,271,0,28,40
145719,1,26,573,8,27,760,0,3,26
145712,9,51,618,4,10,227,5,37,389
145713,9,17,643,4,30,183,2,8,99
145710,1,42,845,8,59,532,1,41,976
145711,1,12,99,6,56,695,0,84,255
145716,1,75,66,8,57,766,1,27,587
145717,7,45,126,7,4,57,9,92,647
145714,8,60,35,0,60,432,4,18,620
145715,9,51,189,4,87,465,4,9,123
101729,1,18,450,8,11,588,0,98,342
101728,4,90,182,3,40,961,5,90,739
101723,4,80,783,3,29,259,2,97,296
101722,1,20,251,1,19,146,1,77,189
101721,4,65,766,1,21,139,1,27,841
101720,0,19,956,9,97,606,4,59,524
101727,4,42,548,3,87,132,1,39,608
101726,1,46,143,8,31,905,8,69,37
101725,1,99,559,8,32,719,1,0,98
101724,7,92,129,7,98,169,3,43,403
109259,8,86,262,0,35,597,5,66,208
87928,8,49,986,0,85,651,5,50,791
109257,0,6,171,9,47,913,4,45,221
87926,8,94,488,0,58,976,5,50,96
87925,8,60,992,0,60,894,4,18,620
109254,9,34,209,4,10,171,2,8,247
109253,1,25,821,8,41,669,0,3,26
109252,1,48,493,8,74,338,0,91,304
109251,1,33,227,8,57,595,0,28,31
109250,1,47,596,8,27,974,0,82,840
92763,1,55,582,8,86,945,0,15,67
92762,1,12,99,8,56,978,1,27,614
92761,8,96,905,0,45,816,5,87,83
92760,1,56,225,8,96,304,0,28,318
92767,8,60,625,0,60,917,4,18,620
92766,4,67,718,9,12,576,4,23,61
100238,4,30,886,3,80,501,4,23,61
100239,4,80,574,9,47,847,4,23,61
100236,1,99,225,8,57,304,0,28,602
100237,4,46,832,3,31,484,2,99,576
100234,3,47,557,6,23,909,4,33,519
100235,6,23,873,1,77,348,3,22,201
100232,6,23,873,1,77,893,3,22,201
100233,9,72,852,4,1,554,5,37,148
100230,6,55,843,8,86,543,0,15,67
100231,8,94,561,0,58,315,5,1,136
100257,3,10,973,6,11,926,0,98,886
101189,8,22,319,0,70,655,5,1,488
101188,3,15,19,8,8,91,6,17,283
101187,0,89,608,9,45,602,5,87,39
101186,6,39,809,1,98,520,3,43,930
101185,0,88,655,9,82,84,2,16,103
101184,8,49,786,0,85,456,4,18,51
101183,6,39,873,1,98,403,3,22,442
101182,4,47,221,8,44,887,0,3,323
101181,1,33,291,2,57,567,4,40,501
107203,1,15,985,8,8,796,6,17,280
100252,1,65,517,8,21,973,1,27,587
100253,4,99,104,8,19,108,1,0,117
101886,1,77,432,8,92,908,1,4,240
85389,8,54,282,0,90,572,5,87,39
85388,7,97,147,7,4,295,9,11,638
85381,6,7,219,1,78,302,1,46,703
85380,1,33,654,8,57,254,0,72,575
85383,3,53,893,6,42,752,6,81,153
85382,3,10,876,6,6,387,6,21,512
85385,1,75,654,8,37,254,1,20,928
85384,1,26,657,8,27,421,0,3,771
85387,1,13,777,8,32,624,1,29,881
85386,1,12,311,6,46,281,6,17,44
109612,1,72,825,8,44,48,0,28,80
96079,1,46,143,8,95,890,8,69,606
85657,1,55,843,8,86,543,0,3,908
85656,1,33,227,8,57,228,0,28,31
85655,5,26,257,2,44,797,0,52,722
85654,1,46,422,8,95,886,8,94,698
85653,1,48,477,8,74,343,0,28,226
85652,1,56,115,6,96,343,0,52,864
85651,3,95,128,6,23,188,6,2,903
85650,1,20,106,8,19,146,1,41,422
85659,1,85,199,8,53,828,1,29,218
85658,3,3,456,6,13,374,6,21,404
3207861,1,71,336,8,95,783,0,28,767
3207860,1,18,383,8,44,513,0,5,480
803270,1,48,792,8,27,421,0,3,396
621270,3,95,791,6,23,150,5,50,874
108863,1,12,99,8,56,978,0,84,179
108862,8,49,986,0,85,651,5,50,791
108861,8,22,266,0,70,614,5,87,485
108860,8,96,310,0,45,158,5,87,83
89925,8,68,69,0,14,30,4,18,838
108866,4,42,9,4,87,762,1,39,608
108865,1,62,601,8,38,283,0,3,868
108864,0,32,357,9,94,305,2,67,966
89929,8,15,233,0,46,672,0,52,97
89928,9,34,577,4,26,407,9,71,804
86678,3,95,791,6,23,936,0,52,807
86679,4,20,91,1,91,341,1,51,513
86674,1,12,702,8,56,454,0,84,385
86675,3,87,526,6,56,978,0,84,255
86676,3,26,72,6,61,157,0,52,920
86677,1,49,757,8,33,298,0,3,718
86670,3,95,482,6,23,442,0,52,807
86671,8,49,986,0,85,651,5,50,791
86672,3,49,603,6,23,738,0,52,97
86673,1,33,184,8,57,228,0,3,718
95849,3,82,198,6,65,895,0,47,133
91073,1,62,230,8,38,656,0,3,635
96451,1,33,311,8,57,228,0,28,382
96450,8,54,519,0,22,572,5,87,293
89211,8,49,786,0,85,889,0,52,760
89210,1,48,493,8,74,69,0,91,727
89217,4,42,845,8,59,288,9,14,762
96454,0,86,618,9,35,960,5,66,854
96457,4,51,215,5,71,875,5,76,932
96456,1,25,900,8,37,287,1,20,928
96459,1,75,654,8,57,254,0,72,575
96458,3,95,354,6,23,944,6,2,291
89219,3,10,535,6,6,464,6,21,435
89218,1,26,239,8,11,760,0,98,599
103246,3,58,479,6,89,34,6,21,404
103247,7,64,887,7,54,219,9,14,216
103244,1,33,838,8,57,632,0,28,543
103245,1,12,258,8,56,991,0,61,278
103242,9,85,209,4,10,171,5,35,675
103243,8,22,630,0,70,521,5,1,873
103240,3,55,843,8,86,543,0,15,46
103241,1,56,674,8,96,790,2,6,132
103248,1,12,258,8,56,991,0,84,255
103249,1,18,376,8,57,595,0,28,301
94349,3,18,376,6,23,188,0,28,301
94347,1,18,376,8,0,513,0,28,301
94346,1,33,376,8,57,90,0,28,301
94345,1,56,717,8,96,48,0,70,923
94344,1,47,573,8,27,533,0,3,204
94343,1,65,647,8,21,622,1,27,88
94342,4,47,234,3,27,533,2,13,180
94341,1,44,56,8,55,847,1,24,792
94340,3,28,477,6,13,431,9,60,570
90859,1,9,541,8,44,396,0,61,460
90858,1,47,788,6,61,642,1,29,147
90857,1,62,788,6,61,642,1,29,147
90856,3,58,788,6,23,642,1,29,147
90855,1,47,788,8,61,642,1,29,147
90854,1,47,788,8,61,642,1,29,147
90853,3,53,172,6,42,752,6,81,846
90852,1,46,543,8,31,499,8,69,775
90851,1,82,824,6,61,895,0,47,133
90850,3,10,456,6,6,392,6,83,101
1632029,1,86,612,0,35,597,5,66,187
118361,1,55,843,8,86,543,0,3,908
118360,1,71,259,8,86,783,0,15,184
118363,3,82,198,6,65,862,0,47,683
118362,1,62,514,8,27,499,8,69,956
118365,4,44,794,3,55,552,1,24,572
118364,3,86,788,6,35,28,1,29,147
118367,3,58,788,6,89,642,1,29,147
118366,1,56,596,8,96,974,0,82,840
118369,1,56,573,8,96,468,0,3,26
118368,1,44,152,8,55,73,0,3,437
99542,1,47,740,8,61,623,8,69,956
99543,1,47,152,8,27,73,0,3,437
99540,3,87,526,8,71,7,4,23,633
99546,1,47,594,8,27,887,0,3,323
99547,1,85,423,8,53,657,0,3,663
99544,1,62,423,8,27,657,0,3,663
99545,1,47,423,3,27,657,0,3,663
99548,8,96,723,0,45,857,5,87,998
99549,1,77,430,8,92,548,1,34,202
95438,8,22,630,0,70,315,5,1,873
95439,4,78,689,8,90,364,0,3,119
95436,1,95,848,8,99,358,0,28,120
95437,3,58,922,6,89,728,6,2,74
95434,3,58,510,6,23,15,6,2,903
95435,3,10,826,6,6,757,6,21,435
95432,1,47,185,8,33,365,0,3,390
95433,3,10,826,6,6,757,6,21,435
95430,8,86,402,0,35,150,5,35,38
95431,1,46,0,8,31,33,8,69,490
97498,4,48,906,3,74,258,0,91,456
97499,1,47,547,8,44,359,0,3,856
97496,4,43,349,3,51,750,0,3,17
97497,1,55,843,8,86,609,0,15,184
97494,4,78,735,8,90,364,5,62,76
97495,4,78,689,3,90,364,0,3,119
97492,1,72,935,8,44,555,2,67,779
97493,1,33,827,8,57,564,1,0,98
97490,3,53,86,6,42,704,6,81,225
97491,1,18,41,8,44,718,0,52,807
90149,1,46,422,8,95,886,8,94,698
90148,1,13,299,5,32,624,1,4,511
90141,1,33,465,8,57,601,0,28,839
90140,3,82,255,6,65,862,0,47,246
90143,3,58,984,6,23,15,6,2,903
90142,1,46,422,8,95,886,8,94,698
90145,1,87,526,8,71,66,5,76,870
90144,7,97,813,7,54,906,9,14,772
90147,3,53,172,6,42,131,6,81,153
90146,1,33,491,8,57,771,0,28,767
93619,1,15,453,8,8,493,1,29,765
2801435,1,56,398,8,96,343,0,52,864
2801434,1,47,547,8,44,359,0,3,856
2801433,1,33,28,8,57,203,0,28,190
2801432,1,18,541,8,44,461,0,28,40
2801431,3,78,890,6,90,364,0,52,68
2801430,3,15,5,8,46,423,6,17,238
101129,3,15,985,6,46,666,6,17,238
101128,4,86,612,8,35,597,5,66,187
93474,1,72,295,8,17,201,0,30,793
93475,1,48,43,8,74,281,0,28,31
101127,1,72,796,8,17,805,0,30,375
93477,1,12,146,8,56,933,0,84,255
93470,1,46,543,3,31,499,8,69,956
101120,7,12,258,7,56,309,9,14,942
101122,8,83,603,0,22,101,5,56,66
91432,1,46,143,8,31,905,8,69,37
91433,1,55,330,8,86,336,0,82,507
91430,1,18,541,8,44,461,0,28,311
91431,1,46,59,8,95,195,8,94,766
91437,1,12,99,8,56,66,1,4,595
91434,4,47,689,3,33,733,0,3,119
91435,1,56,342,3,96,16,0,28,301
91438,3,82,553,6,65,185,0,47,186
91439,3,53,489,6,42,269,6,81,735
103710,1,56,340,8,96,530,0,82,324
91200,3,10,166,6,46,185,6,83,101
103712,1,65,647,8,21,973,0,3,26
103713,4,76,381,3,44,310,0,3,323
103714,1,78,735,8,90,114,5,62,76
91204,3,58,616,6,89,897,6,2,359
91207,1,46,470,8,95,96,8,94,698
111949,1,78,735,8,90,114,5,62,76
104011,1,48,152,8,37,753,1,24,792
95393,1,44,520,8,55,604,1,24,792
95392,1,44,269,8,55,388,1,24,833
95391,1,25,833,8,41,39,1,24,833
95390,1,62,496,8,38,536,1,29,544
92169,1,12,773,8,44,855,5,19,749
92168,3,58,984,6,23,458,6,2,74
95395,1,12,854,8,56,695,0,84,179
95394,6,0,137,8,32,293,1,4,523
92165,1,87,526,8,56,978,5,76,870
92164,1,47,740,8,33,623,0,3,390
92167,1,15,588,8,46,499,8,69,775
95398,1,12,24,8,56,145,0,70,911
92161,3,58,787,6,89,897,6,21,701
92160,1,47,573,8,27,760,1,26,603
92163,1,47,547,8,44,359,0,3,856
92162,4,47,327,4,44,359,0,3,856
99424,3,82,198,6,13,581,0,47,133
98629,1,56,115,8,96,16,0,28,226
98621,1,47,573,8,27,760,0,3,26
98622,1,48,236,8,74,627,4,59,294
98623,1,99,870,8,32,719,1,4,806
107938,1,95,637,8,44,523,6,2,84
107939,1,26,450,8,11,588,0,98,342
110536,1,82,458,8,65,478,0,3,0
110537,1,55,436,8,86,367,0,82,696
110530,1,46,916,8,95,905,8,94,698
110531,1,26,746,8,44,90,0,10,256
110532,1,47,573,8,27,760,0,3,26
110533,3,53,489,6,42,269,6,81,735
107933,1,12,472,8,56,454,0,84,385
107934,1,48,708,8,74,103,0,3,128
107935,1,56,115,8,96,16,0,28,226
107936,1,62,438,8,38,551,1,29,154
107937,1,77,415,8,92,548,1,34,202
85864,1,75,934,8,44,393,0,28,301
85865,1,75,934,8,57,393,0,28,301
112707,9,42,189,4,87,465,4,9,123
112706,3,53,138,6,46,744,6,17,44
96098,1,55,843,8,86,609,0,15,184
112701,1,42,548,8,59,532,1,41,588
112700,1,46,543,8,31,499,6,2,364
112703,1,33,611,8,57,267,6,2,364
112702,1,33,311,8,57,203,0,28,190
87974,1,25,92,8,41,839,0,98,342
87975,1,2,280,8,33,365,0,3,390
85868,1,15,985,8,46,796,8,69,990
109264,1,46,916,8,31,905,8,69,37
89735,1,87,59,8,95,63,8,94,12
87977,3,10,138,6,6,744,6,17,44
98088,3,10,936,3,37,130,6,21,404
98089,1,26,657,8,27,421,0,3,396
98084,1,79,151,3,63,643,1,26,652
87970,3,95,325,6,61,721,1,4,577
98086,1,36,205,8,93,399,0,30,375
98087,1,75,97,8,51,136,0,72,948
98080,4,99,213,8,78,877,1,4,806
98081,3,72,935,8,44,490,0,30,793
98082,8,22,153,0,70,17,5,1,682
87971,4,71,336,8,39,53,2,53,215
87972,3,12,103,6,56,381,0,84,255
109261,1,55,259,8,86,181,0,15,184
99979,9,86,747,4,35,720,5,66,951
99978,8,49,235,0,85,356,5,87,100
99973,4,78,735,3,90,364,5,62,76
99972,1,36,932,8,32,587,1,4,525
99971,1,95,611,6,23,188,6,2,364
99970,4,61,595,8,76,105,1,7,636
99977,4,48,932,8,32,587,1,4,525
99976,1,62,857,8,38,497,0,70,963
99975,3,15,166,6,46,185,6,17,44
99974,1,33,868,8,57,384,0,28,602
105796,1,25,901,8,41,839,0,82,155
105795,1,99,559,8,32,46,1,0,98
105792,1,55,152,8,86,73,0,15,921
105793,4,61,595,1,76,105,1,7,73
105790,3,82,198,6,65,508,0,47,133
105791,3,10,285,6,6,723,6,83,101
101943,8,14,178,0,7,586,5,65,737
105798,1,25,596,8,41,296,0,82,840
105799,1,33,868,8,57,532,1,41,588
106497,1,33,227,8,57,228,0,28,382
104773,1,7,394,8,78,601,1,46,565
104772,1,7,394,8,78,601,1,46,843
104771,1,47,740,6,61,623,0,3,119
104770,1,55,259,8,86,609,8,94,12
104777,1,62,708,8,38,103,0,3,128
104776,1,62,708,8,61,969,0,79,93
104775,1,33,900,8,37,287,1,20,928
104774,1,47,257,8,57,864,0,28,929
104779,3,58,788,6,89,431,1,29,147
104778,3,78,788,6,90,642,5,62,76
105421,1,26,335,8,27,396,0,70,797
112398,1,15,5,8,46,396,0,70,797
105423,1,62,749,8,38,718,0,3,297
105424,1,12,338,8,56,127,0,3,0
105425,4,62,595,8,38,105,1,7,73
105426,3,62,943,6,38,455,0,3,328
105427,4,78,740,8,90,364,5,62,76
112392,1,14,273,8,7,977,5,65,441
105429,1,14,609,6,7,586,5,65,441
112390,3,58,787,6,89,897,6,21,512
112391,3,10,826,6,6,757,6,21,312
112396,1,26,98,6,11,873,0,98,342
112397,1,9,137,8,3,293,1,51,245
112394,1,9,70,8,55,82,1,51,245
112395,1,87,838,8,71,891,0,28,311
106689,3,26,788,6,44,478,0,61,460
106685,1,46,543,8,31,499,8,69,775
106684,1,72,779,8,96,73,0,28,190
106687,3,58,566,6,89,458,6,2,74
106686,4,43,432,8,51,357,2,67,177
106680,1,33,237,8,57,829,5,66,142
106683,3,58,354,6,23,944,6,2,366
2641101,1,56,321,8,96,228,0,5,880
104112,1,18,301,8,90,636,0,28,40
99025,1,33,225,8,57,863,0,28,602
99024,1,87,257,8,32,555,0,28,602
99027,1,46,59,8,95,195,8,94,766
99026,3,53,943,6,42,178,0,3,328
99021,1,50,128,8,69,334,1,49,248
99020,1,44,770,8,55,174,4,23,809
99023,1,55,422,8,95,886,8,94,698
99022,3,55,771,8,86,514,6,17,545
99029,1,44,43,8,55,388,0,3,868
99028,4,40,680,3,29,994,5,35,124
107480,1,25,127,8,41,72,0,98,342
107481,1,78,735,8,90,364,5,62,76
107482,1,46,143,8,95,890,8,69,37
107483,3,58,45,6,89,728,6,2,584
107484,1,9,579,8,44,82,0,3,856
107485,1,31,762,8,25,377,1,26,135
107486,3,53,696,6,42,752,6,81,533
107487,1,64,416,8,54,207,9,14,216
107488,4,78,141,8,90,908,1,4,240
107489,1,26,450,8,11,873,0,98,342
109938,1,26,374,8,11,873,0,98,599
109939,1,47,234,8,27,800,0,3,949
109936,3,53,696,6,42,431,6,81,72
109937,3,53,172,6,42,752,6,81,846
109934,1,33,667,3,0,809,0,5,880
109935,1,55,422,8,86,609,0,15,184
109932,1,12,280,8,56,695,0,84,179
109933,1,25,387,8,41,250,0,15,921
109930,3,82,450,6,11,895,0,98,983
109931,0,72,636,8,31,499,0,30,793
107159,1,73,667,8,0,809,0,5,880
107150,8,78,602,8,90,114,0,28,40
107151,1,56,152,8,96,562,0,28,814
112024,3,58,616,6,89,897,6,2,359
112025,1,44,520,8,55,388,1,24,792
112026,7,64,887,7,54,219,0,70,290
112027,1,46,422,8,95,886,8,94,698
112020,1,46,588,8,95,96,8,69,990
112021,3,86,866,6,35,93,6,21,435
112022,7,64,577,7,64,900,9,71,55
112023,8,86,153,0,70,17,5,1,682
112028,1,46,543,8,31,499,8,69,775
112029,3,10,346,6,6,780,6,21,510
88508,3,15,346,6,46,780,6,21,510
88509,1,33,227,8,57,228,0,28,543
109680,8,22,153,0,70,932,5,1,682
109681,3,10,535,6,89,464,0,52,713
109682,1,50,551,8,69,334,1,49,975
